"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.113",0.489158532406859,0.0657759636143657,0.003,-0.1,0.107,0.067
"result.114",0.177269166374033,0.235693152411284,0.102,-0.047,0.109,0.066
"result.115",0.917930848545314,0.104521774134922,-0.15,-0.084,0.108,0.067
"result.116",0.360626751055157,0.658013339242954,0.038,0.028,0.106,0.068
"result.117",0.753754257471519,0.21833265775417,-0.073,-0.053,0.106,0.068
"result.118",0.704423455977954,0.151701756451226,-0.058,-0.068,0.107,0.067
"result.119",0.192492127863128,0.112394558586484,0.093,-0.082,0.107,0.068
"result.120",0.427155828631377,0.672848873135977,0.02,0.03,0.109,0.066
"result.121",0.865789458275032,0.196283176786586,-0.12,-0.057,0.108,0.066
"result.122",0.292061666572312,0.294250878553848,0.059,-0.036,0.107,0.067
"result.123",0.0679189471882233,0.667824233591916,0.162,0.029,0.108,0.067
"result.124",0.959004642317915,0.320924491107576,-0.186,-0.031,0.107,0.068
"result.125",0.525263649999526,0.186323412801205,-0.006,-0.059,0.108,0.067
"result.126",0.906626044259217,0.239906196119602,-0.142,-0.047,0.108,0.067
"result.127",0.904623133003397,0.572704115526242,-0.14,0.013,0.107,0.067
"result.128",0.8722770576193,0.474918986232802,-0.122,-0.004,0.107,0.067
"result.129",0.465042536776067,0.724854503889479,0.01,0.04,0.107,0.067
"result.130",0.025289975789299,0.79725467024398,0.212,0.055,0.108,0.066
"result.131",0.821666823042437,0.673783477600145,-0.098,0.031,0.107,0.067
