"","V1","V2","V3","V4","V5","V6"
"result.195",0.94325,0.021,-0.173660757392688,-0.0304824856807957,0.107767617391565,0.0147875689422772
"result.196",1,0.055,-0.494177498920196,-0.0238836398927391,0.109626492522609,0.0148115440148962
"result.197",0.9995,0.90825,-0.388232403775897,0.0198986817441964,0.109874279597443,0.0146971587374722
"result.198",1,0.004,-0.429787820008991,-0.038427272389563,0.115571766434227,0.0145065501097418
"result.199",0.99975,0.00075,-0.346815225948061,-0.0437992461233908,0.109181197318647,0.0147903244069046
"result.200",0.9775,0.00075,-0.210176425182218,-0.0511310929198445,0.107520729887997,0.0150205388385068
"result.201",0.9995,0,-0.337472942088474,-0.058116167019125,0.110555717314807,0.0153279377433852
"result.202",0.75775,0,-0.0771995286133685,-0.0886948677277728,0.111517200819674,0.0146803706874179
"result.203",0.91825,0.87975,-0.152996341899329,0.0170580716271769,0.110418342215061,0.0145309592413331
"result.204",1,0.926,-0.409183047442789,0.0210115592524071,0.109216992126226,0.0142773499469494
"result.205",0.99325,5e-04,-0.265552136011087,-0.0461952082658698,0.11089932545203,0.0145336486396475
"result.206",0.99525,0.20575,-0.29730744926097,-0.0121321813312518,0.110718067467761,0.0148169922084369
"result.207",0.9875,0.317,-0.233476364130732,-0.00654148796299366,0.105244192847711,0.0141975940923671
