"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.579","0.220036895882561","0.319787150584094","0.083","-0.031","0.107","0.067"
"result.580","0.955525106635468","0.926090506915324","-0.182","0.097","0.107","0.067"
"result.581","0.244142244737686","0.859444009651863","0.075","0.072","0.108","0.066"
"result.582","0.958421989569786","0.995302655413607","-0.185","0.175","0.107","0.067"
"result.583","0.817596203765099","0.919927628406797","-0.097","0.093","0.108","0.066"
"result.584","0.427222946233361","0.702368080670402","0.02","0.036","0.107","0.067"
"result.585","0.570994190189214","0.83490151369741","-0.019","0.064","0.108","0.066"
"result.586","0.46617395735633","0.725844003610686","0.009","0.041","0.107","0.067"
"result.587","0.393156188957238","0.711066608881487","0.029","0.038","0.107","0.067"
"result.588","0.179018097001202","0.255513602167404","0.099","-0.044","0.107","0.067"
"result.589","0.41153402684445","0.654566732783035","0.024","0.027","0.107","0.068"
"result.590","0.0714080830414094","0.273938540120323","0.157","-0.04","0.107","0.067"
"result.591","0.453549304097002","0.504332782842416","0.013","0.001","0.107","0.067"
"result.592","0.722413968592198","0.892430846465769","-0.063","0.083","0.107","0.067"
"result.593","0.543550987636385","0.658377632877544","-0.012","0.027","0.107","0.067"
