"","V1","V2","V3"
"result.509",0.913517415475061,0.125,0.092
"result.510",0.999395552009215,0.299,0.092
"result.511",0.758989847813306,0.064,0.092
"result.512",0.999915963513041,0.342,0.092
"result.513",0.90584047982084,0.12,0.091
"result.514",0.999841999936321,0.329,0.092
"result.515",0.972493164737216,0.175,0.091
"result.516",0.990330497777208,0.214,0.092
"result.517",0.999511924158186,0.303,0.092
"result.518",0.587009272043062,0.02,0.092
"result.519",0.997646072531401,0.258,0.091
"result.520",0.998491723143715,0.273,0.092
"result.521",0.999618869493886,0.309,0.092
"result.522",0.999777271659704,0.322,0.092
"result.523",0.999966950844232,0.361,0.092
"result.524",0.889326962460936,0.112,0.091
"result.525",0.981736964581259,0.191,0.092
"result.526",0.965920876591948,0.166,0.091
"result.527",0.999712740690243,0.316,0.092
"result.528",0.999076626100141,0.286,0.092
"result.529",0.982833072263225,0.194,0.092
"result.530",0.999644576424669,0.309,0.091
"result.531",0.869961895958918,0.103,0.092
"result.532",0.999981648120013,0.37,0.092
"result.533",0.989794554452908,0.212,0.092
"result.534",0.990728671186485,0.216,0.092
"result.535",0.985257669983944,0.199,0.092
"result.536",0.987407286233203,0.205,0.092
"result.537",0.969201040135189,0.171,0.092
"result.538",0.99098739991715,0.216,0.092
"result.539",0.984269580655504,0.197,0.092
"result.540",0.995355068616933,0.239,0.092
"result.541",0.976954483098522,0.183,0.092
"result.542",0.928779134190079,0.135,0.092
"result.543",0.999544932563402,0.303,0.092
"result.544",0.994475558228186,0.233,0.092
"result.545",0.992004774810221,0.221,0.092
"result.546",0.96412918362851,0.164,0.091
"result.547",0.955749308697318,0.157,0.092
"result.548",0.996884024380895,0.25,0.092
"result.549",0.832277472212283,0.088,0.091
"result.550",0.997471195780857,0.257,0.092
"result.551",0.997700627164284,0.26,0.092
"result.552",0.996811668391302,0.25,0.092
"result.553",0.994838233450261,0.235,0.092
"result.554",0.744431184823925,0.06,0.092
"result.555",0.95649133796234,0.157,0.092
"result.556",0.970690305359022,0.173,0.092
"result.557",0.997407377314079,0.256,0.092
"result.558",0.999298477204474,0.292,0.092
"result.559",0.97870644765795,0.186,0.092
"result.560",0.934957647249871,0.139,0.092
"result.561",0.995537922518613,0.239,0.092
"result.562",0.300763261664132,-0.048,0.092
"result.563",0.965393203494304,0.166,0.092
"result.564",0.866030249389004,0.102,0.092
"result.565",0.464943244103359,-0.008,0.091
"result.566",0.85828433638813,0.098,0.092
"result.567",0.998377460650074,0.269,0.092
"result.568",0.972037983195344,0.174,0.091
"result.569",0.981063736241708,0.19,0.092
"result.570",0.91221593524908,0.125,0.092
"result.571",0.99911338725429,0.286,0.092
"result.572",0.998082423699527,0.265,0.092
"result.573",0.987484429733243,0.205,0.092
"result.574",0.997268991198376,0.255,0.092
"result.575",0.985433624031284,0.2,0.092
"result.576",0.901474912719202,0.118,0.092
"result.577",0.99711916390823,0.254,0.092
"result.578",0.674893405993956,0.041,0.091
"result.579",0.658100921139539,0.037,0.092
"result.580",0.999589724889012,0.307,0.092
"result.581",0.988727772845471,0.208,0.091
"result.582",0.999991396652538,0.38,0.092
"result.583",0.999529589866244,0.303,0.092
"result.584",0.975258887838825,0.18,0.092
