"","V1","V2","V3"
"result.464",0.000925648339553364,-0.296,0.095
"result.465",0.000463144558501585,-0.312,0.094
"result.466",0.0015706437844192,-0.28,0.095
"result.467",0.0103282974753882,-0.218,0.094
"result.468",0.025747081570231,-0.184,0.095
"result.469",0.133571797387203,-0.106,0.095
"result.470",0.000382434262828078,-0.318,0.095
"result.471",0.155317127472726,-0.097,0.095
"result.472",1.88811155627465e-07,-0.426,0.095
"result.473",2.77919171344843e-06,-0.4,0.095
"result.474",0.00249177427120965,-0.265,0.094
"result.475",0.000247574167965997,-0.331,0.095
"result.476",0.00665564405613349,-0.236,0.095
"result.477",0.0707597140126824,-0.14,0.095
"result.478",0.014738697635539,-0.206,0.094
"result.479",0.266697240098008,-0.059,0.094
"result.480",0.0170158288119421,-0.2,0.094
"result.481",0.00226600870625856,-0.267,0.094
"result.482",0.00177891798836633,-0.275,0.094
"result.483",0.00165848891452138,-0.279,0.095
"result.484",0.0392959946180691,-0.167,0.095
"result.485",0.00117970930200458,-0.286,0.094
"result.486",0.000696014234900267,-0.304,0.095
"result.487",1.88845970460981e-07,-0.425,0.095
"result.488",0.0132640543611387,-0.208,0.094
"result.489",0.00443795843790187,-0.247,0.094
"result.490",9.96121510318918e-05,-0.35,0.095
"result.491",5.7478816367e-05,-0.36,0.094
"result.492",1.88796775113775e-07,-0.405,0.094
"result.493",5.91948585432926e-05,-0.362,0.095
"result.494",0.014430866333241,-0.204,0.094
"result.495",0.000283435490150245,-0.325,0.095
"result.496",0.0226275067684224,-0.188,0.094
"result.497",0.0271203763322946,-0.181,0.094
"result.498",0.133595955027725,-0.105,0.094
"result.499",0.000665530115101575,-0.304,0.095
"result.500",2.45467087760287e-05,-0.375,0.094
"result.501",1.88888204831868e-07,-0.504,0.095
"result.502",1.88854310888435e-07,-0.489,0.095
"result.503",6.36730563582468e-06,-0.394,0.095
"result.504",0.0700083404104956,-0.14,0.095
"result.505",0.00794295304978816,-0.227,0.094
"result.506",3.34374522932846e-05,-0.374,0.095
"result.507",0.160709997773297,-0.094,0.094
"result.508",0.000461621009183774,-0.313,0.095
"result.509",0.000485078699356213,-0.311,0.095
"result.510",0.00226641844216419,-0.269,0.095
"result.511",0.000448059741609573,-0.312,0.094
"result.512",0.000832173732416674,-0.296,0.094
"result.513",0.0370014540805974,-0.168,0.094
"result.514",0.110316026748515,-0.115,0.094
"result.515",0.000934031416295693,-0.293,0.094
"result.516",0.00294086302038472,-0.26,0.094
"result.517",0.0173737297274222,-0.198,0.094
"result.518",0.125816455286225,-0.109,0.095
"result.519",0.0024187486852943,-0.266,0.095
"result.520",0.21340390107305,-0.075,0.094
"result.521",0.00283305678786447,-0.261,0.095
"result.522",0.0118831392781686,-0.213,0.094
"result.523",0.000131264222825391,-0.342,0.094
"result.524",0.00977876829001154,-0.22,0.094
"result.525",1.88762859206513e-07,-0.407,0.095
"result.526",0.00829839418743131,-0.226,0.094
"result.527",0.000725812292311432,-0.299,0.094
"result.528",0.0559199338693363,-0.151,0.095
"result.529",0.00608232717763772,-0.237,0.095
"result.530",0.000271629111220758,-0.326,0.095
"result.531",0.00397005574486239,-0.251,0.095
"result.532",0.0141895174748409,-0.207,0.094
"result.533",0.0357171644036598,-0.17,0.094
"result.534",0.132544923161661,-0.105,0.094
"result.535",0.0181788604662979,-0.198,0.094
"result.536",0.000348465781249319,-0.323,0.096
"result.537",5.11915156340562e-05,-0.363,0.095
"result.538",1.8880684582432e-07,-0.405,0.095
"result.539",0.0228680503955464,-0.189,0.095
"result.540",0.00179496471511458,-0.275,0.094
"result.541",0.0373931387369792,-0.168,0.094
"result.542",0.102668632811323,-0.119,0.094
"result.543",0.0116448512122227,-0.215,0.095
"result.544",0.00143825896278146,-0.282,0.095
"result.545",0.110045254946144,-0.117,0.095
"result.546",0.0540362318018685,-0.151,0.094
