"","post_prob_death_CR","post_prob_liberation_CR","trt_death_CR","trt_liberation_CR","trt_interaction_trt_ext_CR_inla","sd_death_CR","sd_liberation_CR","sd_interaction_trt_ext_CR_inla"
"result.1340",0.264157592802154,0.995065584722909,0.054,2.486,0.091,0.085,0.085,0.102
"result.1341",0.937959567813389,0.999302986990269,-0.13,2.393,0.307,0.085,0.08,0.101
"result.1342",0.251573982734182,0.924855547357047,0.058,2.481,0.022,0.087,0.094,0.103
"result.1343",0.696372573923598,0.999413361775931,-0.042,2.306,0.224,0.082,0.077,0.099
"result.1344",0.250597925969263,0.983876593617183,0.058,2.45,0.063,0.085,0.083,0.102
"result.1345",0.0585883651029507,0.996319168841405,0.136,2.541,0.014,0.086,0.086,0.103
"result.1346",0.320014989448549,0.992624692348904,0.04,2.506,0.096,0.086,0.08,0.103
"result.1347",0.81072389278316,0.999947972777723,-0.075,2.38,0.292,0.086,0.079,0.102
"result.1348",0.00781220928094981,0.971577283205073,0.208,2.547,-0.102,0.086,0.088,0.103
"result.1349",0.503021767177928,0.938000040508144,0,2.485,0.087,0.086,0.085,0.103
"result.1350",0.430464170686091,0.872617400438081,0.015,2.549,0.049,0.086,0.076,0.102
"result.1351",0.428195216515705,0.969769752656489,0.015,2.471,0.09,0.084,0.077,0.101
"result.1352",0.219675737739306,0.993453010300034,0.064,2.249,0.077,0.083,0.09,0.101
"result.1353",0.201156649039639,0.993296332251517,0.07,2.344,0.07,0.083,0.084,0.1
"result.1354",0.10357358667879,0.993574677772115,0.109,2.438,0.03,0.087,0.093,0.103
"result.1355",0.100441330844279,0.997537354265124,0.111,2.483,0.047,0.087,0.09,0.103
"result.1356",0.679754919173631,0.963199539150351,-0.04,2.401,0.141,0.086,0.092,0.103
"result.1357",0.0932994736280131,0.955460358194223,0.112,2.512,-0.017,0.085,0.082,0.102
"result.1358",0.267846687050816,0.992770633528113,0.053,2.482,0.084,0.085,0.079,0.102
"result.1359",0.682815586262019,0.990022640169242,-0.041,2.471,0.171,0.086,0.081,0.103
"result.1360",0.898957000132293,0.970586392055271,-0.108,2.367,0.214,0.085,0.084,0.102
"result.1361",0.834201848853162,0.999870850311372,-0.081,2.377,0.283,0.084,0.078,0.1
"result.1362",0.512537593989716,0.999264297863144,-0.002,2.383,0.181,0.084,0.079,0.101
"result.1363",0.757988707233364,0.990097224673467,-0.058,2.37,0.189,0.084,0.079,0.101
"result.1364",0.400182001018634,0.716590535074792,0.022,2.395,0.011,0.085,0.09,0.102
"result.1365",0.179848335524921,0.997331671984201,0.079,2.422,0.079,0.086,0.086,0.103
"result.1366",0.34122507996636,0.959712365100318,0.034,2.321,0.065,0.082,0.089,0.1
"result.1367",0.732608154762232,0.999866675224363,-0.054,2.329,0.258,0.087,0.093,0.103
"result.1368",0.398222541846693,0.994027547992579,0.022,2.317,0.12,0.084,0.088,0.101
"result.1369",0.51876040910787,0.986686387497266,-0.004,2.525,0.127,0.086,0.083,0.103
"result.1370",0.771399329334255,0.949514902121494,-0.065,2.464,0.157,0.088,0.089,0.104
"result.1371",0.312276948032541,0.999616277294528,0.043,2.46,0.146,0.086,0.081,0.103
"result.1372",0.516641490020726,0.828820978489582,-0.003,2.394,0.057,0.086,0.09,0.103
"result.1373",0.755754590935736,0.999467889154959,-0.058,2.354,0.242,0.085,0.08,0.101
"result.1374",0.939542642123595,0.979758385506406,-0.133,2.304,0.249,0.086,0.091,0.103
"result.1375",0.504016642271239,0.981985618034734,-0.001,2.394,0.118,0.083,0.083,0.1
"result.1376",0.431332989043853,0.918741549626412,0.015,2.442,0.063,0.085,0.086,0.101
"result.1377",0.52979936436644,0.990858283477479,-0.006,2.341,0.138,0.084,0.09,0.101
"result.1378",0.925566541506692,0.990442444027054,-0.125,2.392,0.256,0.086,0.088,0.103
"result.1379",0.835329661471312,0.999678651751942,-0.082,2.333,0.273,0.084,0.084,0.101
"result.1380",0.951635003362388,0.999984780120227,-0.136,2.089,0.368,0.082,0.087,0.1
"result.1381",0.860540730274816,0.957755835045726,-0.091,2.365,0.189,0.085,0.082,0.102
"result.1382",0.92254073051621,0.990676570273169,-0.122,2.345,0.254,0.086,0.086,0.103
"result.1383",0.953666460446663,0.998618519914084,-0.142,2.232,0.311,0.084,0.089,0.101
"result.1384",0.416995313505724,0.979346848767882,0.018,2.455,0.096,0.086,0.091,0.103
"result.1385",0.411423526658638,0.86098106823391,0.019,2.495,0.042,0.086,0.078,0.103
"result.1386",0.775894529431821,0.964768064626718,-0.065,2.465,0.165,0.085,0.077,0.102
"result.1387",0.58230413597452,0.995630975123941,-0.017,2.232,0.166,0.083,0.089,0.101
"result.1388",0.124604907168742,0.991054580600534,0.099,2.503,0.033,0.086,0.091,0.103
"result.1389",0.574496630108912,0.998992212982972,-0.016,2.426,0.189,0.086,0.084,0.102
"result.1390",0.85237461638049,0.998279105643293,-0.087,2.29,0.253,0.084,0.083,0.101
"result.1391",0.802837084015291,0.999737161586296,-0.071,2.278,0.266,0.084,0.08,0.101
"result.1392",0.317517406714686,0.957631598247782,0.04,2.382,0.057,0.085,0.093,0.102
"result.1393",0.590839621720957,0.910700853939668,-0.02,2.449,0.095,0.086,0.087,0.102
"result.1394",0.00973978326808815,0.987729053628442,0.209,2.62,-0.084,0.09,0.093,0.105
"result.1395",0.893126427467853,0.987563335418856,-0.108,2.319,0.234,0.087,0.09,0.104
"result.1396",0.369047589711916,0.999180523091749,0.029,2.402,0.147,0.085,0.088,0.102
"result.1397",0.679689952108286,0.945258515710085,-0.038,2.319,0.128,0.081,0.078,0.099
"result.1398",0.856141765694318,0.999952190129809,-0.091,2.378,0.306,0.086,0.08,0.102
"result.1399",0.194030329333901,0.998489451819584,0.075,2.411,0.092,0.086,0.091,0.103
"result.1400",0.816408256793182,0.999949081528509,-0.075,2.344,0.291,0.084,0.076,0.101
"result.1401",0.554789167697606,0.998860470666167,-0.012,2.473,0.183,0.087,0.08,0.103
"result.1402",0.683586193446929,0.997931631023005,-0.039,2.326,0.201,0.083,0.079,0.1
"result.1403",0.911198696551482,0.99903859554658,-0.117,2.413,0.291,0.087,0.082,0.103
"result.1404",0.96911181388867,0.990805186132466,-0.163,2.295,0.295,0.088,0.089,0.104
"result.1405",0.869640437870718,0.998770659691785,-0.096,2.42,0.265,0.086,0.078,0.102
"result.1406",0.138056770865554,0.909654188879743,0.094,2.504,-0.02,0.086,0.087,0.103
"result.1407",0.874504725674497,0.999257719529503,-0.099,2.36,0.277,0.087,0.091,0.103
"result.1408",0.523974398518001,0.999446492353656,-0.005,2.424,0.188,0.084,0.078,0.101
"result.1409",0.628499755869358,0.903352646638284,-0.027,2.482,0.1,0.084,0.078,0.101
"result.1410",0.627013705162593,0.950682579377419,-0.028,2.387,0.121,0.086,0.092,0.102
"result.1411",0.531692682191226,0.955713302623427,-0.007,2.398,0.102,0.084,0.085,0.101
"result.1412",0.164951187709587,0.945153638076425,0.083,2.519,0.007,0.085,0.078,0.101
"result.1413",0.248198344830034,0.790211424744619,0.06,2.544,-0.015,0.088,0.093,0.104
"result.1414",0.906259261701001,0.989949970126662,-0.11,2.316,0.24,0.084,0.083,0.101
"result.1415",0.107546223747673,0.996731436108597,0.104,2.402,0.049,0.084,0.087,0.101
"result.1416",0.7596621851541,0.997465835601026,-0.06,2.433,0.216,0.085,0.078,0.102
"result.1417",0.603339255117027,0.97860186488034,-0.022,2.406,0.135,0.084,0.081,0.101
"result.1418",0.865183520115413,0.999772294144857,-0.091,2.189,0.29,0.083,0.088,0.1
"result.1419",0.339497874805625,0.991984407002798,0.036,2.482,0.098,0.087,0.09,0.103
"result.1420",0.995274144241598,0.999922548435094,-0.218,2.285,0.429,0.084,0.077,0.101
"result.1421",0.109420243755727,0.988131082172991,0.106,2.507,0.021,0.086,0.088,0.103
"result.1422",0.709651481907177,0.997415105943396,-0.047,2.373,0.205,0.086,0.089,0.103
"result.1423",0.0621742124068167,0.869459459992729,0.13,2.533,-0.067,0.085,0.079,0.102
"result.1424",0.968031639768396,0.992862911972847,-0.157,2.341,0.295,0.085,0.085,0.102
"result.1425",0.917900469393118,0.99630606268416,-0.117,2.321,0.269,0.084,0.08,0.102
"result.1426",0.402614411240891,0.967008654448253,0.022,2.531,0.081,0.087,0.086,0.104
"result.1427",0.413235486929869,0.880558932370825,0.019,2.467,0.047,0.085,0.082,0.102
"result.1428",0.586333722523926,0.906551910708077,-0.019,2.443,0.093,0.086,0.09,0.103
"result.1429",0.738189800906641,0.999080018946679,-0.056,2.512,0.229,0.088,0.081,0.104
"result.1430",0.516027272120173,0.969513919596928,-0.003,2.486,0.107,0.084,0.079,0.101
"result.1431",0.457956884705462,0.990068264753564,0.009,2.456,0.121,0.085,0.079,0.101
"result.1432",0.641034716542954,0.964944397415405,-0.03,2.359,0.132,0.084,0.088,0.101
"result.1433",0.965025065314044,0.992400192466293,-0.153,2.351,0.289,0.084,0.074,0.101
"result.1434",0.0692188033038017,0.947874184267931,0.127,2.52,-0.035,0.085,0.084,0.102
"result.1435",0.170558038657608,0.989171581680907,0.078,2.314,0.051,0.082,0.087,0.099
"result.1436",0.0107544265254619,0.975539163096625,0.195,2.527,-0.085,0.085,0.085,0.101
"result.1437",0.321412572071971,0.997854415107024,0.04,2.503,0.119,0.087,0.088,0.103
"result.1438",0.842484875519654,0.999995430759984,-0.086,2.311,0.321,0.086,0.094,0.103
"result.1439",0.439940222745124,0.978675921174859,0.013,2.406,0.101,0.087,0.09,0.103
"result.1440",0.413708179270449,0.995428171657913,0.019,2.424,0.127,0.086,0.088,0.102
"result.1441",0.586101429028428,0.988068177612545,-0.018,2.333,0.145,0.085,0.089,0.102
"result.1442",0.881352383769676,0.99983794684349,-0.1,2.347,0.302,0.085,0.079,0.102
"result.1443",0.202114929834911,0.998237127536356,0.073,2.576,0.089,0.087,0.081,0.103
"result.1444",0.133751306100965,0.987100188717741,0.096,2.377,0.03,0.086,0.089,0.103
"result.1445",0.445458675353397,0.999320890593077,0.012,2.46,0.167,0.085,0.079,0.102
"result.1446",0.611864367178466,0.980645270707344,-0.025,2.549,0.141,0.089,0.086,0.105
"result.1447",0.637067025769685,0.97751130992679,-0.03,2.456,0.142,0.085,0.077,0.102
"result.1448",0.171878695086852,0.995582424868139,0.08,2.439,0.067,0.084,0.086,0.101
"result.1449",0.562039998984496,0.995157391772104,-0.013,2.373,0.158,0.087,0.09,0.103
"result.1450",0.464212167570442,0.995661542933405,0.008,2.522,0.138,0.088,0.087,0.104
"result.1451",0.305865462434838,0.86263937392827,0.045,2.595,0.016,0.087,0.089,0.103
"result.1452",0.405620486309388,0.986026713207101,0.021,2.494,0.102,0.085,0.077,0.102
"result.1453",0.278460225505589,0.998347924035568,0.05,2.444,0.114,0.085,0.084,0.102
"result.1454",0.68495155271816,0.981733984187692,-0.041,2.479,0.158,0.086,0.079,0.102
"result.1455",0.403710041344249,0.998240460251056,0.021,2.406,0.143,0.086,0.091,0.103
"result.1456",0.477923037068355,0.940797986246254,0.005,2.419,0.082,0.086,0.087,0.102
"result.1457",0.850087957528416,0.999999811378025,-0.088,2.315,0.382,0.085,0.087,0.102
"result.1458",0.734091119144135,0.978590901864498,-0.053,2.3,0.167,0.084,0.087,0.101
"result.1459",0.320136586492539,0.999949511705697,0.04,2.414,0.176,0.085,0.082,0.102
"result.1460",0.185155547200207,0.993426962234891,0.077,2.491,0.063,0.085,0.079,0.102
"result.1461",0.15436241347471,0.95853327854077,0.086,2.434,0.012,0.084,0.08,0.102
"result.1462",0.766001981350137,0.996710920309955,-0.062,2.346,0.215,0.086,0.092,0.103
"result.1463",0.723764605627852,0.995468771494776,-0.05,2.362,0.197,0.085,0.084,0.102
"result.1464",0.641088591295159,0.997011793230331,-0.03,2.334,0.185,0.084,0.083,0.101
"result.1465",0.216403263153439,0.999503124163804,0.07,2.605,0.113,0.088,0.083,0.104
"result.1466",0.724073972100327,0.965888520601483,-0.052,2.509,0.153,0.088,0.089,0.104
"result.1467",0.673342306117369,0.997518300439826,-0.039,2.476,0.197,0.088,0.085,0.104
"result.1468",0.47283534593436,0.998743867756248,0.006,2.264,0.165,0.084,0.089,0.101
"result.1469",0.750669208266961,0.998218176842465,-0.057,2.413,0.219,0.084,0.077,0.101
"result.1470",0.403902040831136,0.999834782064531,0.022,2.449,0.178,0.088,0.092,0.104
"result.1471",0.793844719871361,0.998655021068726,-0.069,2.241,0.24,0.085,0.089,0.102
"result.1472",0.283671450837293,0.99023445299373,0.048,2.316,0.084,0.083,0.087,0.1
"result.1473",0.997862641171632,0.999999811436394,-0.239,2.077,0.495,0.084,0.085,0.101
"result.1474",0.3341132514638,0.996597867140673,0.037,2.487,0.114,0.086,0.081,0.103
"result.1475",0.959361622402874,0.996371654033137,-0.15,2.369,0.301,0.086,0.08,0.103
"result.1476",0.538318233639937,0.997294124363198,-0.008,2.389,0.164,0.085,0.085,0.102
"result.1477",0.85458824988436,0.994766311901412,-0.09,2.38,0.235,0.085,0.081,0.102
"result.1478",0.534450205996422,0.997175773623114,-0.007,2.458,0.162,0.086,0.082,0.102
"result.1479",0.690461176242491,0.997157539621678,-0.042,2.361,0.198,0.086,0.089,0.103
"result.1480",0.570231904830567,0.999990039156247,-0.015,2.445,0.246,0.087,0.082,0.103
"result.1481",0.570026656575976,0.862640277555276,-0.015,2.404,0.077,0.086,0.091,0.103
"result.1482",0.173164709396691,0.927122899413022,0.08,2.444,0.002,0.085,0.089,0.102
"result.1483",0.0250140656675466,0.998822083321,0.173,2.578,-0.003,0.088,0.087,0.105
"result.1484",0.169600581111497,0.996492864604693,0.084,2.442,0.068,0.088,0.097,0.104
"result.1485",0.66658165769129,0.871144479513363,-0.037,2.446,0.1,0.086,0.083,0.103
"result.1486",0.812991746504972,0.962540571587758,-0.076,2.391,0.176,0.086,0.092,0.103
"result.1487",0.486147868703996,0.998413666146143,0.003,2.423,0.162,0.088,0.091,0.104
"result.1488",0.551707262762724,0.876928332928464,-0.011,2.456,0.076,0.087,0.089,0.104
"result.1489",0.358453780480666,0.997087059242607,0.032,2.483,0.122,0.087,0.089,0.103
"result.1490",0.00531682814180725,0.907329230434882,0.224,2.554,-0.15,0.088,0.092,0.104
"result.1491",0.920361774114578,0.984099813450911,-0.124,2.511,0.243,0.088,0.078,0.104
"result.1492",0.318687739211871,0.867709970761225,0.039,2.383,0.024,0.082,0.079,0.1
"result.1493",0.822914740073453,0.999088949936967,-0.081,2.445,0.256,0.088,0.087,0.104
"result.1494",0.847425079912401,0.998958576857998,-0.088,2.452,0.26,0.086,0.08,0.103
"result.1495",0.622757453310956,0.998894763620703,-0.026,2.459,0.197,0.084,0.078,0.101
"result.1496",0.477705453268392,0.999995848794429,0.005,2.363,0.23,0.086,0.089,0.102
"result.1497",0.659132107043336,0.99942179577853,-0.035,2.324,0.218,0.086,0.087,0.102
"result.1498",0.596277624506709,0.999966814506573,-0.02,2.316,0.241,0.083,0.084,0.1
"result.1499",0.767674567511498,0.999982352425814,-0.06,2.288,0.287,0.083,0.075,0.1
"result.1500",0.97544895087465,0.997041658801424,-0.168,2.403,0.322,0.086,0.077,0.102
"result.1501",0.802703311079286,0.999984111157339,-0.073,2.34,0.302,0.086,0.082,0.103
"result.1502",0.917882449205253,0.99999981141554,-0.116,2.291,0.375,0.084,0.081,0.101
"result.1503",0.941160118131024,0.995847207136225,-0.131,2.218,0.279,0.084,0.085,0.101
"result.1504",0.486666336515071,0.996986211797414,0.003,2.324,0.152,0.083,0.083,0.1
"result.1505",0.784869403078164,0.999887836690156,-0.067,2.283,0.274,0.085,0.09,0.102
"result.1506",0.693497313773575,0.997199782607913,-0.044,2.526,0.199,0.088,0.09,0.104
"result.1507",0.396246604762887,0.999924633374663,0.023,2.398,0.189,0.086,0.089,0.103
"result.1508",0.0884467715918451,0.998194594659823,0.119,2.439,0.044,0.088,0.089,0.104
"result.1509",0.128827882142391,0.898560815090722,0.097,2.524,-0.025,0.085,0.082,0.102
"result.1510",0.592088490247966,0.830720426967102,-0.019,2.35,0.073,0.081,0.077,0.099
"result.1511",0.378218578419038,0.974538489388025,0.027,2.418,0.083,0.085,0.084,0.102
"result.1512",0.664101306641727,0.999650325689526,-0.036,2.282,0.226,0.084,0.088,0.101
"result.1513",0.466519697210105,0.991121424554798,0.007,2.467,0.125,0.085,0.084,0.102
"result.1514",0.189944420953847,0.983078275510602,0.073,2.289,0.048,0.082,0.088,0.1
"result.1515",0.197825653448795,0.995322716245491,0.073,2.507,0.072,0.086,0.081,0.103
"result.1516",0.4950180508042,0.998039970931136,0.001,2.296,0.162,0.082,0.077,0.099
"result.1517",0.419415459528626,0.768956102683663,0.018,2.523,0.023,0.086,0.085,0.103
"result.1518",0.193502378054049,0.991411357132147,0.075,2.461,0.059,0.086,0.09,0.103
"result.1519",0.389638224716033,0.985041822326496,0.024,2.388,0.099,0.084,0.076,0.101
"result.1520",0.0587670621572259,0.99973836706275,0.137,2.524,0.057,0.087,0.091,0.104
"result.1521",0.389083056523195,0.985594722525179,0.024,2.471,0.098,0.085,0.084,0.102
"result.1522",0.911118213580466,0.999348502841806,-0.115,2.407,0.294,0.085,0.078,0.102
"result.1523",0.211073746201075,0.954044378709147,0.067,2.41,0.027,0.084,0.087,0.101
"result.1524",0.866874382632241,0.95690082816364,-0.094,2.421,0.19,0.085,0.079,0.102
"result.1525",0.272265550264883,0.999990856758179,0.05,2.366,0.181,0.083,0.076,0.1
"result.1526",0.60030846453086,0.965169017344912,-0.021,2.468,0.122,0.084,0.077,0.101
"result.1527",0.908055736916017,0.988304190174328,-0.112,2.282,0.239,0.084,0.086,0.101
"result.1528",0.287939438725569,0.961932314779152,0.048,2.529,0.051,0.085,0.077,0.102
"result.1529",0.158625270399213,0.911573460480874,0.085,2.431,-0.008,0.084,0.088,0.101
"result.1530",0.407361024068914,0.996685707592997,0.02,2.429,0.133,0.084,0.08,0.101
"result.1531",0.0511712819103946,0.973069061720101,0.137,2.472,-0.029,0.084,0.078,0.101
"result.1532",0.747218029978899,0.971935771126358,-0.056,2.299,0.164,0.084,0.088,0.101
"result.1533",0.250814790108117,0.961683333318342,0.061,2.649,0.038,0.09,0.082,0.106
"result.1534",0.796261841448153,0.999952685791833,-0.07,2.343,0.286,0.084,0.08,0.101
"result.1535",0.897759693449368,0.984106739650034,-0.109,2.385,0.23,0.086,0.083,0.103
"result.1536",0.980218322425456,0.993603679021808,-0.176,2.363,0.315,0.086,0.082,0.102
"result.1537",0.807082933493349,0.930602359339232,-0.075,2.512,0.158,0.087,0.079,0.103
"result.1538",0.174493527195019,0.929218535451944,0.081,2.509,0.001,0.087,0.09,0.103
"result.1539",0.631175688125092,0.985195371368047,-0.028,2.409,0.15,0.084,0.081,0.101
"result.1540",0.776115303370105,0.999999811439041,-0.064,2.336,0.309,0.084,0.081,0.101
"result.1541",0.568751716531281,0.997007846289893,-0.015,2.346,0.169,0.086,0.088,0.102
"result.1542",0.589977378901029,0.993589226932934,-0.019,2.441,0.158,0.084,0.078,0.101
"result.1543",0.703482991851772,0.999971583676801,-0.045,2.342,0.268,0.085,0.078,0.102
"result.1544",0.196113383321858,0.991244919845925,0.074,2.422,0.06,0.086,0.094,0.103
"result.1545",0.657385234956327,0.921624082873048,-0.034,2.484,0.114,0.085,0.082,0.102
"result.1546",0.0142671022794148,0.978778857254325,0.183,2.519,-0.07,0.084,0.082,0.1
"result.1547",0.13815263149585,0.994494270471942,0.095,2.451,0.048,0.087,0.094,0.104
"result.1548",0.986171272046414,0.999895666878227,-0.184,2.222,0.392,0.084,0.085,0.101
"result.1549",0.356670419110642,0.984958115195314,0.031,2.434,0.091,0.085,0.086,0.102
"result.1550",0.377661088664547,0.997621705354572,0.027,2.484,0.13,0.085,0.078,0.102
"result.1551",0.73565818227131,0.94331258577227,-0.053,2.275,0.143,0.084,0.09,0.101
"result.1552",0.757816828039269,0.940147953053682,-0.058,2.432,0.146,0.084,0.077,0.101
"result.1553",0.897440259067028,0.992957474411973,-0.106,2.336,0.243,0.084,0.081,0.101
"result.1554",0.522560243257224,0.998787844451703,-0.005,2.506,0.175,0.089,0.09,0.105
"result.1555",0.151947165039872,0.880524070637191,0.087,2.533,-0.021,0.084,0.079,0.101
"result.1556",0.0980934146814512,0.972003867354976,0.11,2.501,-0.003,0.085,0.086,0.102
"result.1557",0.38425241594501,0.999852581494306,0.025,2.433,0.177,0.085,0.079,0.102
"result.1558",0.647223429298881,0.981425458320648,-0.032,2.379,0.15,0.085,0.086,0.102
"result.1559",0.186955047354776,0.99990530823363,0.078,2.431,0.129,0.088,0.088,0.104
"result.1560",0.636052186326216,0.963891088059375,-0.03,2.489,0.13,0.086,0.088,0.103
"result.1561",0.538771911059647,0.992270245928713,-0.008,2.464,0.143,0.085,0.079,0.101
"result.1562",0.90644801589649,0.996301186554514,-0.11,2.285,0.261,0.084,0.086,0.101
"result.1563",0.0599434501518341,0.983202630839936,0.131,2.506,-0.013,0.084,0.078,0.101
"result.1564",0.447687965479612,0.967180925917507,0.012,2.455,0.092,0.087,0.092,0.103
"result.1565",0.163256070829531,0.980800908854358,0.082,2.381,0.035,0.083,0.086,0.101
"result.1566",0.843503698453552,0.994400361462573,-0.085,2.347,0.228,0.085,0.086,0.102
"result.1567",0.211302599167201,0.875370553466655,0.068,2.442,-0.004,0.085,0.088,0.102
"result.1568",0.36727143943609,0.999575022379102,0.028,2.326,0.159,0.082,0.08,0.099
"result.1569",0.837052788380766,0.999857529021029,-0.082,2.358,0.285,0.084,0.078,0.101
"result.1570",0.635456420131049,0.935513848652136,-0.029,2.423,0.114,0.084,0.08,0.1
"result.1571",0.872486094461429,0.997332759647094,-0.097,2.299,0.254,0.086,0.088,0.102
"result.1572",0.968197107805723,0.836915476851236,-0.156,2.348,0.211,0.084,0.087,0.101
"result.1573",0.153340704455318,0.972739753496735,0.088,2.396,0.021,0.086,0.092,0.103
"result.1574",0.517580787098584,0.942873751464247,-0.004,2.612,0.091,0.088,0.08,0.104
"result.1575",0.772647476833433,0.997072114082101,-0.062,2.337,0.217,0.083,0.077,0.1
"result.1576",0.966789326559087,0.998967668479138,-0.163,2.406,0.335,0.089,0.09,0.105
"result.1577",0.0473952580274494,0.998897533981656,0.143,2.5,0.03,0.086,0.081,0.103
"result.1578",0.290601791350797,0.980528641476363,0.048,2.509,0.068,0.087,0.084,0.103
"result.1579",0.439703480227492,0.998629552596488,0.013,2.347,0.155,0.086,0.092,0.103
"result.1580",0.912040699388334,0.998589160081081,-0.112,2.315,0.28,0.083,0.08,0.1
"result.1581",0.768062117578453,0.998817674839074,-0.063,2.427,0.234,0.086,0.083,0.103
"result.1582",0.195761232989058,0.967329063777569,0.074,2.415,0.031,0.086,0.091,0.103
"result.1583",0.743331852847727,0.993473041786353,-0.057,2.365,0.196,0.087,0.093,0.103
"result.1584",0.468380530141601,0.996897053121759,0.007,2.449,0.146,0.086,0.089,0.103
"result.1585",0.890961962322795,0.999987960427373,-0.103,2.167,0.334,0.084,0.09,0.101
"result.1586",0.160490089356134,0.735583038324963,0.084,2.361,-0.048,0.084,0.091,0.102
"result.1587",0.88120971650018,0.985947150371419,-0.099,2.261,0.223,0.084,0.091,0.101
"result.1588",0.766897906663827,0.945393944773275,-0.061,2.292,0.152,0.084,0.087,0.101
"result.1589",0.256175904522296,0.999852296884186,0.056,2.397,0.147,0.085,0.091,0.102
"result.1590",0.424379692443086,0.998854665556281,0.016,2.322,0.155,0.085,0.092,0.102
"result.1591",0.778614398410887,0.990092724504528,-0.065,2.501,0.194,0.085,0.081,0.102
"result.1592",0.0257687228031106,0.99489527336361,0.169,2.565,-0.027,0.087,0.09,0.103
"result.1593",0.724120684872764,0.998500780053123,-0.05,2.413,0.216,0.085,0.077,0.102
"result.1594",0.365880084678774,0.99741937289538,0.03,2.468,0.126,0.087,0.092,0.103
"result.1595",0.0891677138975957,0.99860034045739,0.112,2.387,0.057,0.083,0.079,0.101
"result.1596",0.074127029777001,0.999346241328237,0.125,2.41,0.056,0.086,0.089,0.103
"result.1597",0.199900899959465,0.988962421124005,0.071,2.3,0.058,0.084,0.085,0.101
"result.1598",0.508870682796875,0.995670212455285,-0.002,2.432,0.149,0.085,0.083,0.102
"result.1599",0.435762757688308,0.999250239685204,0.014,2.516,0.163,0.086,0.079,0.102
"result.1600",0.490234627946468,0.975343288597141,0.002,2.43,0.108,0.084,0.077,0.101
"result.1601",0.585721802216214,0.991096200482219,-0.019,2.439,0.152,0.088,0.092,0.104
"result.1602",0.0986976595454794,0.945855014681775,0.108,2.481,-0.018,0.083,0.082,0.1
"result.1603",0.798889205618021,0.94759575491733,-0.073,2.518,0.164,0.088,0.08,0.104
"result.1604",0.805876153566808,0.994269600520569,-0.075,2.379,0.216,0.087,0.092,0.103
"result.1605",0.270535977111378,0.836850924553731,0.051,2.412,0.004,0.083,0.085,0.1
"result.1606",0.0936422833122642,0.998528453831269,0.116,2.596,0.05,0.088,0.079,0.104
"result.1607",0.739142756877878,0.994458431355249,-0.053,2.337,0.196,0.083,0.08,0.1
"result.1608",0.445029573764952,0.988177714433674,0.012,2.459,0.115,0.085,0.08,0.102
"result.1609",0.529688683681205,0.934791029860977,-0.006,2.472,0.09,0.084,0.076,0.101
"result.1610",0.759346238591582,0.994689404787497,-0.059,2.28,0.202,0.084,0.086,0.101
"result.1611",0.728478409087393,0.997935789113982,-0.051,2.402,0.211,0.085,0.083,0.102
"result.1612",0.329412603412169,0.996024511448639,0.038,2.413,0.112,0.085,0.088,0.102
"result.1613",0.873554477869887,0.993311111108188,-0.097,2.39,0.235,0.085,0.085,0.102
"result.1614",0.266140873052428,0.976988418615989,0.051,2.333,0.061,0.082,0.085,0.1
"result.1615",0.929967036822093,0.998100548016548,-0.131,2.519,0.292,0.089,0.08,0.105
"result.1616",0.858715802569113,0.999654593859264,-0.093,2.431,0.282,0.086,0.08,0.103
"result.1617",0.548643577270675,0.887170118521192,-0.01,2.313,0.078,0.081,0.078,0.099
"result.1618",0.138244179446817,0.882243514469407,0.096,2.514,-0.029,0.088,0.095,0.104
"result.1619",0.231716646207189,0.989697333091569,0.062,2.447,0.068,0.084,0.079,0.101
"result.1620",0.7239650264331,0.999724083998999,-0.05,2.182,0.246,0.084,0.088,0.102
"result.1621",0.65504089798889,0.969001041256393,-0.034,2.529,0.138,0.086,0.079,0.103
"result.1622",0.00920841338834145,0.994003087816744,0.204,2.577,-0.063,0.087,0.089,0.103
"result.1623",0.0895369618917277,0.994845353764362,0.117,2.538,0.027,0.087,0.09,0.103
"result.1624",0.73290867429584,0.999853307431503,-0.053,2.393,0.255,0.085,0.078,0.102
"result.1625",0.059526345242479,0.762748899398482,0.135,2.532,-0.095,0.086,0.093,0.103
"result.1626",0.475511114150507,0.977431386055069,0.005,2.416,0.107,0.086,0.091,0.102
"result.1627",0.596902264845728,0.99325303800424,-0.02,2.413,0.159,0.084,0.079,0.101
"result.1628",0.970340881578697,0.988258782326041,-0.161,2.359,0.289,0.086,0.079,0.103
"result.1629",0.46216017296098,0.998690353154364,0.008,2.368,0.161,0.084,0.088,0.101
"result.1630",0.0371399177214766,0.795030136598102,0.154,2.411,-0.107,0.086,0.09,0.103
"result.1631",0.898220972044832,0.999736178448594,-0.109,2.398,0.302,0.086,0.078,0.102
"result.1632",0.377142571450384,0.992191167451318,0.026,2.391,0.109,0.084,0.086,0.101
"result.1633",0.0214821109779942,0.982569751772214,0.176,2.511,-0.058,0.087,0.094,0.103
"result.1634",0.553212480897306,0.998855545912727,-0.011,2.349,0.182,0.083,0.081,0.1
"result.1635",0.714657010308706,0.99918328202324,-0.049,2.434,0.225,0.087,0.087,0.103
"result.1636",0.522604928832258,0.999105088819554,-0.005,2.405,0.179,0.085,0.089,0.102
