"","post_prob_death_CR","post_prob_liberation_CR","trt_death_CR","trt_liberation_CR","trt_interaction_trt_ext_CR_inla","sd_death_CR","sd_liberation_CR","sd_interaction_trt_ext_CR_inla"
"result.181",0.889175342810441,0.129070974381712,-0.11,2.506,0.046,0.09,0.09,0.107
"result.182",0.989631704335839,0.403571921897563,-0.207,2.406,0.193,0.09,0.088,0.106
"result.183",0.987800477981205,0.242592725819803,-0.197,2.397,0.157,0.088,0.077,0.104
"result.184",0.921431828811208,0.0462354078567053,-0.126,2.415,0.03,0.089,0.091,0.106
"result.185",0.999938974594124,0.32714234340713,-0.338,2.31,0.312,0.089,0.081,0.106
"result.186",0.997752416454471,0.00538201003627614,-0.246,2.308,0.1,0.087,0.083,0.104
"result.187",0.976562263014132,0.0428299979060963,-0.175,2.427,0.078,0.088,0.084,0.105
"result.188",0.916737817285717,0.137079489679651,-0.122,2.412,0.06,0.088,0.09,0.105
"result.189",0.964089840860353,0.13234233598082,-0.163,2.531,0.1,0.091,0.081,0.107
"result.190",0.717433846856463,0.0704330480340604,-0.051,2.514,-0.033,0.089,0.08,0.105
"result.191",0.630046561624013,0.00619420559351591,-0.028,2.414,-0.115,0.085,0.084,0.102
"result.192",0.953368876767537,0.0490727685674497,-0.148,2.341,0.053,0.088,0.089,0.105
"result.193",0.925113972438584,0.347831757478138,-0.13,2.523,0.108,0.091,0.083,0.107
"result.194",0.999877716407462,0.116114571838004,-0.335,2.441,0.268,0.092,0.081,0.108
"result.195",0.984520385152129,0.114110902540332,-0.199,2.47,0.13,0.092,0.095,0.108
"result.196",0.998389924342317,0.018682240401388,-0.262,2.395,0.144,0.089,0.088,0.105
"result.197",0.999459980097722,0.2520739969794,-0.29,2.424,0.253,0.089,0.078,0.105
"result.198",0.940975777674403,0.0741573252846632,-0.138,2.415,0.056,0.089,0.089,0.105
"result.199",0.734286014429957,0.271288096937811,-0.056,2.484,0.021,0.089,0.088,0.106
"result.200",0.996100740642798,0.0514951257160834,-0.232,2.37,0.139,0.087,0.083,0.104
"result.201",0.834763368281776,0.00980643124449787,-0.09,2.671,-0.042,0.093,0.083,0.109
"result.202",0.997821530574983,0.326552992100465,-0.256,2.365,0.231,0.09,0.082,0.107
"result.203",0.996431019549888,0.000268556968768485,-0.241,2.517,0.045,0.09,0.082,0.106
"result.204",0.926381447803398,0.0025559272314748,-0.125,2.457,-0.034,0.087,0.079,0.104
"result.205",0.988783122835164,0.0983097748896239,-0.202,2.404,0.128,0.089,0.082,0.105
"result.206",0.977438229743061,0.0852408272615868,-0.179,2.354,0.101,0.089,0.093,0.106
"result.207",0.42041303938355,0.00154839067639478,0.018,2.513,-0.187,0.088,0.095,0.105
"result.208",0.931756143992282,0.441695529972118,-0.129,2.383,0.121,0.087,0.086,0.104
"result.209",0.995474048722912,0.0292733189427435,-0.235,2.469,0.127,0.09,0.077,0.107
"result.210",0.995917447185592,0.253082096316504,-0.234,2.38,0.196,0.089,0.087,0.105
"result.211",0.91211403235515,0.000221272156082919,-0.119,2.538,-0.081,0.088,0.081,0.105
"result.212",0.99674621509547,0.0792815894852589,-0.246,2.463,0.166,0.09,0.085,0.107
"result.213",0.999966582636933,0.050581323013668,-0.35,2.34,0.256,0.089,0.083,0.106
"result.214",0.998275728634016,0.0602131730660974,-0.254,2.287,0.165,0.087,0.087,0.104
"result.215",0.999844706560422,0.0330975240025656,-0.327,2.504,0.223,0.091,0.079,0.107
"result.216",0.943784014827541,0.0304827438470064,-0.141,2.45,0.034,0.089,0.085,0.106
"result.217",0.957133823599557,0.0573790213363946,-0.15,2.414,0.06,0.088,0.084,0.105
"result.218",0.968095766391073,0.0341845788450903,-0.163,2.396,0.059,0.088,0.085,0.105
"result.219",0.889473953927026,0.0219130685671886,-0.108,2.453,-0.007,0.088,0.087,0.105
"result.220",0.727229853201291,0.00678923701149137,-0.053,2.552,-0.087,0.088,0.078,0.104
"result.221",0.960642467861077,0.0248493980033422,-0.157,2.45,0.045,0.089,0.087,0.106
"result.222",0.904130607465343,0.0827666462538496,-0.114,2.431,0.035,0.087,0.078,0.104
"result.223",0.594140865279031,0.0058669111767673,-0.021,2.43,-0.124,0.087,0.092,0.105
"result.224",0.999949684083515,0.0425137193884375,-0.338,2.341,0.241,0.088,0.081,0.105
"result.225",0.881296401817062,0.0843548956271057,-0.105,2.474,0.027,0.089,0.084,0.106
"result.226",0.985168564445429,0.132640570485031,-0.19,2.4,0.127,0.088,0.079,0.105
"result.227",0.95960938340928,0.0151075913833306,-0.153,2.435,0.03,0.088,0.087,0.104
"result.228",0.984086697607224,0.0113416060447032,-0.188,2.422,0.058,0.088,0.081,0.105
"result.229",0.996056067228455,0.490718186216873,-0.232,2.336,0.231,0.087,0.081,0.105
"result.230",0.794274048028981,0.243519933034852,-0.071,2.414,0.031,0.087,0.081,0.104
"result.231",0.999929488793788,0.0322207048046249,-0.329,2.234,0.223,0.087,0.086,0.105
"result.232",0.962254332116625,0.523678377458291,-0.158,2.312,0.162,0.089,0.098,0.106
"result.233",0.990277770027054,0.0499585530115485,-0.21,2.412,0.116,0.09,0.09,0.107
"result.234",0.758772023811362,0.0285803390242791,-0.063,2.481,-0.046,0.089,0.093,0.106
"result.235",0.757399273117771,0.00627150940666554,-0.063,2.555,-0.078,0.09,0.089,0.106
"result.236",0.998942102115418,0.187477596404894,-0.269,2.273,0.218,0.088,0.089,0.105
"result.237",0.981755584931488,0.00544745455374296,-0.181,2.391,0.036,0.087,0.082,0.104
"result.238",0.997528237606116,0.0322535170476927,-0.246,2.409,0.142,0.088,0.085,0.104
"result.239",0.998070305243012,0.0688745839075525,-0.256,2.363,0.172,0.089,0.085,0.106
"result.240",0.968246761914462,0.506479392901426,-0.164,2.389,0.165,0.089,0.083,0.106
"result.241",0.602684559175478,0.000842557152326395,-0.023,2.57,-0.156,0.088,0.078,0.104
"result.242",0.987655996030188,0.000289750092838381,-0.195,2.422,-0.001,0.087,0.081,0.104
"result.243",0.990305699144912,0.187879827868588,-0.202,2.292,0.152,0.087,0.086,0.104
"result.244",0.973336518225719,0.0374429221854952,-0.172,2.495,0.071,0.089,0.077,0.105
"result.245",0.886322464874405,0.00963639353340984,-0.105,2.376,-0.029,0.087,0.09,0.104
"result.246",0.749188841888904,0.00956185135782561,-0.06,2.524,-0.074,0.089,0.081,0.106
"result.247",0.936562152359356,0.14935851759249,-0.135,2.447,0.076,0.089,0.084,0.105
"result.248",0.958838527797724,0.190709198462533,-0.16,2.519,0.11,0.092,0.082,0.108
"result.249",0.979226286151531,0.0156823878192409,-0.182,2.536,0.061,0.09,0.08,0.106
"result.250",0.999225202505765,0.255279376432858,-0.281,2.388,0.244,0.089,0.079,0.105
"result.251",0.940998999687618,0.00708236910392024,-0.138,2.486,-0.002,0.088,0.083,0.105
"result.252",0.999681873878787,0.439718001218652,-0.298,2.254,0.289,0.087,0.084,0.104
"result.253",0.999417322204347,0.0866710554859659,-0.278,2.219,0.201,0.086,0.089,0.103
"result.254",0.842948180726427,0.00411805617709993,-0.092,2.654,-0.057,0.091,0.08,0.107
"result.255",0.997764198193801,0.200850821485205,-0.253,2.269,0.205,0.089,0.089,0.106
"result.256",0.988201521031792,0.00678157549078195,-0.195,2.354,0.054,0.086,0.081,0.104
"result.257",0.797484570973289,0.00663397880526106,-0.071,2.347,-0.071,0.085,0.085,0.103
"result.258",0.999963002717183,0.0607021208867782,-0.354,2.407,0.266,0.091,0.078,0.107
"result.259",0.998702000312596,0.642518184491258,-0.263,2.198,0.284,0.087,0.091,0.105
"result.260",0.983751333331106,0.0843906301905849,-0.19,2.273,0.112,0.089,0.089,0.106
"result.261",0.998892125865256,0.215564400592176,-0.283,2.539,0.239,0.093,0.084,0.108
"result.262",0.947917614594337,0.151045203466039,-0.139,2.192,0.079,0.085,0.085,0.103
"result.263",0.969916009636845,0.0644355403634207,-0.168,2.461,0.082,0.089,0.089,0.106
"result.264",0.957717657063259,0.248724760021505,-0.151,2.374,0.113,0.088,0.092,0.105
"result.265",0.999935828086716,0.0718820253003802,-0.333,2.286,0.25,0.088,0.086,0.105
"result.266",0.939662876341704,0.0170767207028195,-0.133,2.341,0.012,0.086,0.093,0.103
"result.267",0.968642237991926,0.0123006993887553,-0.163,2.359,0.035,0.088,0.086,0.105
"result.268",0.875865127186891,0.00327480642430122,-0.1,2.44,-0.056,0.087,0.087,0.104
"result.269",0.865136986669217,0.00442666400474712,-0.097,2.428,-0.052,0.088,0.089,0.105
"result.270",0.880124361905423,0.0172091560612935,-0.106,2.523,-0.013,0.091,0.089,0.107
"result.271",0.493987033835756,0.0892260047959642,0.002,2.515,-0.078,0.088,0.08,0.105
"result.272",0.999251218337917,0.139492708215292,-0.272,2.166,0.21,0.086,0.088,0.103
"result.273",0.857929552448623,0.0238622019016187,-0.091,2.358,-0.022,0.085,0.083,0.103
"result.274",0.999131080221038,0.0803955715257777,-0.286,2.437,0.207,0.091,0.091,0.108
"result.275",0.999775310351945,0.350443158653814,-0.304,2.269,0.283,0.087,0.086,0.104
"result.276",0.607698796552288,0.0137762958017142,-0.023,2.379,-0.102,0.087,0.092,0.104
"result.277",0.899550721513229,0.00999274615519896,-0.111,2.453,-0.021,0.087,0.081,0.104
"result.278",0.951498021985554,0.0532646188621558,-0.146,2.434,0.054,0.088,0.082,0.105
"result.279",0.983761761830187,0.0105271391860816,-0.188,2.379,0.055,0.088,0.089,0.105
"result.280",0.991080428274918,0.0514757213642441,-0.21,2.374,0.117,0.089,0.089,0.106
"result.281",0.705483773094035,0.0734007476661704,-0.049,2.567,-0.033,0.091,0.087,0.107
"result.282",0.999372104772357,0.0573464267882932,-0.286,2.354,0.196,0.089,0.089,0.106
"result.283",0.975531292711716,0.106721513805388,-0.174,2.385,0.103,0.088,0.087,0.105
"result.284",0.967836644675903,0.0308220358971699,-0.162,2.33,0.055,0.088,0.091,0.105
"result.285",0.960786823083722,0.0592651232456903,-0.153,2.385,0.063,0.087,0.081,0.104
"result.286",0.999965799608327,0.119591489773087,-0.354,2.291,0.286,0.09,0.088,0.107
"result.287",0.99688136000484,0.365791635612269,-0.245,2.373,0.226,0.09,0.088,0.106
"result.288",0.999151296805367,0.0616865076391202,-0.28,2.414,0.192,0.089,0.078,0.106
"result.289",0.871251374264311,0.0415056298516469,-0.102,2.591,0.005,0.09,0.08,0.106
"result.290",0.920759880380772,0.000326378753396805,-0.129,2.584,-0.066,0.092,0.086,0.108
"result.291",0.856394211716186,0.0652712352305251,-0.094,2.531,0.009,0.089,0.079,0.105
"result.292",0.99682380717779,0.0654138149754621,-0.242,2.475,0.157,0.089,0.084,0.105
"result.293",0.999966980282433,0.183097235985894,-0.353,2.335,0.302,0.09,0.087,0.106
"result.294",0.99985853820993,0.344119787408656,-0.32,2.336,0.298,0.089,0.083,0.105
"result.295",0.996387902976401,0.0176719936289331,-0.241,2.43,0.12,0.09,0.084,0.106
"result.296",0.997924885585408,0.0779529861092481,-0.248,2.371,0.168,0.087,0.078,0.104
"result.297",0.994439075923729,0.0731624201358408,-0.225,2.375,0.142,0.089,0.086,0.106
"result.298",0.937596962885813,0.0560136630316962,-0.133,2.418,0.042,0.087,0.078,0.104
"result.299",0.985370976107431,0.00308027287105528,-0.199,2.508,0.043,0.092,0.091,0.108
"result.300",0.923278187878954,0.00337191411495075,-0.129,2.54,-0.026,0.09,0.082,0.107
"result.301",0.855272545587232,0.00509146220447076,-0.098,2.664,-0.047,0.093,0.085,0.109
"result.302",0.985543119416038,0.275974099942309,-0.195,2.296,0.161,0.09,0.093,0.106
"result.303",0.99511887133133,0.139582412916678,-0.23,2.421,0.169,0.089,0.089,0.106
"result.304",0.990724611184315,0.126703386652292,-0.214,2.461,0.149,0.091,0.089,0.107
"result.305",0.727707889238906,0.191274817657178,-0.053,2.512,0.004,0.088,0.079,0.105
"result.306",0.999204651462523,0.347026523718834,-0.281,2.35,0.258,0.089,0.078,0.106
"result.307",0.992495844221552,0.23048387345127,-0.212,2.38,0.17,0.087,0.079,0.104
"result.308",0.990337593721759,0.00142615438878424,-0.207,2.403,0.037,0.089,0.087,0.106
"result.309",0.951169392896557,0.200829672004575,-0.144,2.394,0.096,0.087,0.079,0.104
"result.310",0.986848079997298,0.0634018415101941,-0.196,2.384,0.108,0.088,0.086,0.105
"result.311",0.999313619504962,0.108812662398725,-0.292,2.346,0.222,0.091,0.095,0.108
"result.312",0.993898418352858,0.537503623204075,-0.231,2.409,0.237,0.093,0.088,0.109
"result.313",0.927433105032246,0.00648521305555427,-0.13,2.59,-0.01,0.089,0.081,0.106
"result.314",0.99367469070282,0.234761305816006,-0.216,2.294,0.175,0.087,0.087,0.104
"result.315",0.999924566138542,0.439502415318044,-0.325,2.233,0.316,0.087,0.082,0.104
"result.316",0.953478440992613,0.0667107135293422,-0.148,2.381,0.063,0.089,0.091,0.105
"result.317",0.98169092571732,0.00121647458160734,-0.181,2.463,0.009,0.087,0.078,0.104
"result.318",0.96662193736901,0.0336967238013708,-0.162,2.424,0.057,0.088,0.085,0.105
"result.319",0.909177293108586,0.0440632264569952,-0.118,2.493,0.021,0.089,0.078,0.105
"result.320",0.914532576047355,0.0530639891003437,-0.121,2.515,0.03,0.089,0.082,0.105
"result.321",0.844462774207245,0.131138743253877,-0.089,2.492,0.026,0.088,0.078,0.105
"result.322",0.99365049572818,0.083817223549454,-0.227,2.463,0.148,0.091,0.084,0.108
"result.323",0.986754857422381,0.0716041669891091,-0.197,2.367,0.113,0.089,0.094,0.106
"result.324",0.969200220366558,0.177311789304115,-0.162,2.398,0.109,0.087,0.076,0.104
"result.325",1,0.187330759474905,-0.378,2.238,0.327,0.087,0.083,0.104
"result.326",0.99918212968179,0.0997848140803351,-0.282,2.426,0.21,0.09,0.085,0.106
"result.327",0.96179832019906,0.00356879014761846,-0.154,2.373,0,0.087,0.091,0.104
"result.328",0.932193624133532,0.00787238016754876,-0.134,2.455,-0.003,0.09,0.092,0.106
"result.329",0.99933620182712,0.0723071215351605,-0.282,2.289,0.199,0.088,0.086,0.105
"result.330",0.994104694617027,0.0137260185905248,-0.223,2.424,0.097,0.089,0.082,0.106
"result.331",0.889814465993154,0.157676532741851,-0.11,2.53,0.053,0.09,0.083,0.106
"result.332",0.991797137106921,0.0322231823627455,-0.215,2.457,0.111,0.09,0.088,0.106
"result.333",0.986336529482265,0.00276979817268563,-0.196,2.512,0.039,0.089,0.08,0.105
"result.334",0.994612663372976,0.128426455415559,-0.222,2.279,0.158,0.087,0.088,0.104
"result.335",0.734645162659226,0.0584993416852863,-0.053,2.428,-0.036,0.084,0.077,0.102
"result.336",0.988743296508442,0.0717925385407212,-0.203,2.461,0.12,0.089,0.082,0.106
"result.337",0.999652882983027,0.080522689200528,-0.306,2.431,0.226,0.09,0.085,0.107
"result.338",0.738081356654289,0.0242185963519961,-0.056,2.532,-0.055,0.089,0.083,0.105
"result.339",0.888357352609381,0.00739348519609673,-0.104,2.392,-0.035,0.085,0.083,0.103
"result.340",0.980736919572716,0.045482680660732,-0.188,2.383,0.092,0.091,0.093,0.107
"result.341",0.797441425297921,0.14143426698558,-0.072,2.363,0.01,0.086,0.082,0.104
"result.342",0.907385415974379,0.00432750294080131,-0.116,2.519,-0.033,0.088,0.077,0.105
"result.343",0.924692512433538,0.129749904023201,-0.129,2.432,0.065,0.09,0.089,0.106
"result.344",0.993551603022602,0.410988412485969,-0.223,2.356,0.21,0.09,0.093,0.106
"result.345",0.994674215115562,0.177700668290376,-0.224,2.306,0.171,0.088,0.09,0.105
"result.346",0.896753392252271,0.0758937657501416,-0.112,2.565,0.031,0.089,0.079,0.105
"result.347",0.517913962923096,0.01108159011896,-0.004,2.485,-0.127,0.087,0.08,0.104
"result.348",0.999862609118559,0.369355796267882,-0.318,2.325,0.299,0.088,0.077,0.105
"result.349",0.9998302721025,0.17199587908201,-0.328,2.483,0.275,0.092,0.079,0.108
"result.350",0.776014154083257,0.0486760989786952,-0.066,2.504,-0.028,0.087,0.079,0.103
"result.351",0.916454482754923,0.00615851862777683,-0.121,2.467,-0.022,0.087,0.082,0.104
"result.352",0.943999573868779,0.239279411337793,-0.142,2.485,0.101,0.089,0.079,0.106
"result.353",0.499449684858507,0.0012206368131733,0,2.478,-0.174,0.085,0.081,0.103
"result.354",0.99925014197824,0.095137142172542,-0.279,2.376,0.205,0.088,0.077,0.105
"result.355",0.953262077172721,0.165306014763927,-0.149,2.457,0.094,0.089,0.082,0.106
"result.356",0.989557188020158,0.0420007567864863,-0.197,2.305,0.099,0.086,0.088,0.103
"result.357",0.978052324765925,0.232252955684512,-0.178,2.42,0.137,0.088,0.079,0.105
"result.358",0.999890927986594,0.123730558147113,-0.316,2.269,0.251,0.086,0.084,0.103
"result.359",0.984309841908441,0.0473642952532786,-0.189,2.332,0.093,0.088,0.091,0.105
"result.360",0.935356612861294,0.128996045124241,-0.14,2.418,0.075,0.092,0.097,0.109
"result.361",0.923152555574971,0.0261586394994938,-0.127,2.505,0.016,0.089,0.084,0.106
"result.362",0.969097996811824,0.00243438086547465,-0.163,2.473,0.003,0.087,0.083,0.104
"result.363",0.889686457718729,0.315865276542247,-0.106,2.432,0.079,0.087,0.079,0.104
"result.364",0.999369576861676,0.254761950827722,-0.295,2.455,0.258,0.092,0.082,0.108
"result.365",0.971021608227111,0.286965418288531,-0.171,2.423,0.139,0.09,0.091,0.107
"result.366",0.889127907570981,0.00413157736307324,-0.104,2.393,-0.047,0.086,0.082,0.103
"result.367",0.990858188635702,0.00402966518530234,-0.205,2.413,0.054,0.087,0.078,0.104
"result.368",0.975576155340612,0.042285998264818,-0.171,2.42,0.073,0.087,0.078,0.104
"result.369",0.551793606289885,0.29269065243821,-0.011,2.498,-0.019,0.089,0.089,0.106
"result.370",0.998465473430569,0.237907403408099,-0.261,2.261,0.22,0.088,0.093,0.105
"result.371",0.899844687005045,0.00513290340332395,-0.112,2.463,-0.035,0.087,0.078,0.104
"result.372",0.974379004289441,0.0258884908305541,-0.172,2.383,0.06,0.088,0.087,0.105
"result.373",0.977819795575418,0.0614896010247231,-0.181,2.422,0.093,0.09,0.092,0.106
"result.374",0.96685201071755,0.126069894320651,-0.162,2.437,0.097,0.088,0.083,0.105
"result.375",0.99688454373423,0.256719669715149,-0.238,2.285,0.201,0.087,0.086,0.104
"result.376",0.999740315301499,0.022593077606923,-0.3,2.363,0.186,0.087,0.076,0.104
"result.377",0.993294444222694,0.588370586555501,-0.218,2.371,0.231,0.089,0.079,0.105
"result.378",0.971053393640767,0.0723664189114633,-0.167,2.443,0.085,0.088,0.086,0.105
"result.379",0.728348861851438,0.00786880182959659,-0.053,2.446,-0.085,0.088,0.093,0.105
"result.380",0.995462006232714,0.00152756472628079,-0.229,2.432,0.06,0.088,0.08,0.105
"result.381",0.99991539324811,0.0393215944640932,-0.335,2.408,0.235,0.09,0.081,0.106
"result.382",0.948068238412527,0.0926214634595743,-0.139,2.405,0.064,0.086,0.08,0.103
"result.383",0.975350474570387,0.0400031265014671,-0.174,2.404,0.074,0.089,0.086,0.106
"result.384",0.956355907518687,0.0410851839781667,-0.155,2.39,0.056,0.091,0.091,0.107
"result.385",0.999824178463303,0.597425701188197,-0.323,2.211,0.337,0.091,0.089,0.107
"result.386",0.939829535739703,0.312950788581706,-0.139,2.506,0.112,0.09,0.09,0.106
"result.387",0.996721504195733,0.109167981694395,-0.24,2.163,0.17,0.089,0.086,0.106
"result.388",0.878452462170671,0.556388196640359,-0.101,2.376,0.109,0.086,0.08,0.103
"result.389",0.921546252944452,0.441693519134503,-0.125,2.458,0.117,0.088,0.081,0.105
"result.390",0.863964324462096,0.0337937384688731,-0.097,2.372,-0.007,0.089,0.092,0.105
"result.391",0.990480758726965,0.0312355351932919,-0.208,2.393,0.102,0.089,0.091,0.105
"result.392",0.940776621529187,0.00803086458877567,-0.136,2.429,-0.001,0.087,0.086,0.104
"result.393",0.985648809325722,0.0237302096269913,-0.195,2.321,0.081,0.089,0.09,0.106
"result.394",0.992356928509042,0.0154023013076655,-0.211,2.416,0.089,0.087,0.079,0.104
"result.395",0.743024999023028,0.0774238180383924,-0.059,2.57,-0.022,0.09,0.083,0.107
"result.396",0.999804656453133,0.00239004753967953,-0.314,2.421,0.154,0.089,0.079,0.106
"result.397",0.76248398293195,0.00179373227234769,-0.063,2.446,-0.103,0.089,0.092,0.106
"result.398",0.995529554819651,0.0389636161216768,-0.231,2.391,0.131,0.089,0.088,0.106
"result.399",0.999241083127437,0.0114784505000444,-0.285,2.505,0.157,0.09,0.076,0.106
"result.400",0.998560784693799,0.00492061039984515,-0.258,2.371,0.111,0.087,0.078,0.104
"result.401",0.960940228531031,0.0160565778915424,-0.155,2.484,0.033,0.088,0.08,0.105
"result.402",0.473575898079532,0.109155102083611,0.006,2.436,-0.076,0.086,0.087,0.103
"result.403",0.99924821963217,0.0884499985143621,-0.284,2.374,0.207,0.09,0.084,0.106
"result.404",0.966800857528646,0.0193272583407834,-0.164,2.416,0.046,0.089,0.093,0.106
"result.405",0.810351245641849,0.0037245488870955,-0.078,2.518,-0.074,0.088,0.087,0.105
"result.406",0.907058654914528,0.0221895574199292,-0.115,2.482,0.001,0.087,0.078,0.104
"result.407",0.992263375728783,0.0743383712608175,-0.213,2.356,0.131,0.088,0.089,0.105
"result.408",0.980131166671333,0.0279073990513641,-0.184,2.548,0.076,0.089,0.076,0.106
"result.409",0.98884937699328,0.183000914799564,-0.207,2.499,0.156,0.091,0.082,0.107
"result.410",0.966805188985667,0.27468231808792,-0.163,2.474,0.13,0.089,0.079,0.106
"result.411",0.992668926746224,0.105979123494809,-0.218,2.329,0.147,0.089,0.088,0.106
"result.412",0.915191213188336,0.301638089806162,-0.12,2.418,0.091,0.088,0.083,0.105
"result.413",0.933199091204067,0.0846438811702962,-0.133,2.515,0.055,0.089,0.08,0.106
"result.414",0.987796182925083,0.0817387454742523,-0.198,2.383,0.119,0.088,0.085,0.105
"result.415",0.889111600994713,0.00117586527821889,-0.11,2.548,-0.063,0.091,0.087,0.107
"result.416",0.981270941731641,0.344918894557428,-0.187,2.485,0.164,0.09,0.081,0.106
"result.417",0.941253586276259,0.152016569857202,-0.142,2.453,0.084,0.091,0.089,0.107
"result.418",0.756394039909758,0.131292019595203,-0.062,2.543,-0.002,0.089,0.085,0.106
"result.419",0.993672633647483,0.153628523170765,-0.217,2.384,0.159,0.087,0.079,0.104
"result.420",0.967934649700431,0.0593559991007792,-0.16,2.259,0.07,0.086,0.09,0.104
"result.421",0.989453685061319,0.121901853259865,-0.205,2.457,0.139,0.089,0.078,0.106
"result.422",0.782072987364863,0.0128410911159387,-0.071,2.536,-0.056,0.091,0.094,0.108
"result.423",0.905709722984581,0.0799886992034373,-0.117,2.472,0.037,0.089,0.082,0.106
"result.424",0.982282406468872,0.0217213388679461,-0.187,2.488,0.073,0.089,0.081,0.106
"result.425",0.884804730529589,0.0609786486214885,-0.108,2.497,0.02,0.09,0.088,0.106
"result.426",0.994049881098833,0.00383427696899064,-0.225,2.432,0.072,0.09,0.084,0.106
"result.427",0.975591889245892,0.0885980000853031,-0.183,2.557,0.107,0.093,0.089,0.108
"result.428",1,0.130360381477033,-0.429,2.364,0.365,0.091,0.081,0.108
"result.429",0.986219517012689,0.0767691802460508,-0.199,2.552,0.119,0.091,0.081,0.107
"result.430",0.966273352883255,0.201807489364016,-0.159,2.376,0.111,0.087,0.079,0.104
"result.431",0.860280893378038,0.175317843693603,-0.094,2.44,0.041,0.087,0.08,0.104
"result.432",0.942922236762825,0.00212449369469014,-0.138,2.428,-0.024,0.088,0.089,0.104
"result.433",0.999987503795849,0.165046452486234,-0.372,2.283,0.316,0.091,0.089,0.108
"result.434",0.953682632650654,0.000465166185203869,-0.152,2.573,-0.035,0.091,0.088,0.107
"result.435",0.999937869922619,0.106289100383864,-0.338,2.338,0.267,0.089,0.082,0.106
"result.436",0.96551736265309,0.128170910553651,-0.159,2.423,0.094,0.088,0.08,0.105
"result.437",0.932692943906316,0.139578102331456,-0.131,2.46,0.069,0.088,0.079,0.104
"result.438",0.999978043312914,0.161205058468329,-0.355,2.285,0.298,0.089,0.088,0.106
"result.439",0.788958300438575,0.0921182520965705,-0.069,2.344,-0.007,0.086,0.089,0.104
"result.440",0.839734526055244,0.0640550471441756,-0.087,2.482,0,0.088,0.078,0.104
"result.441",0.829934005329694,0.25305797801435,-0.084,2.458,0.046,0.088,0.085,0.105
"result.442",0.943156859941402,0.256164995973019,-0.138,2.425,0.101,0.087,0.081,0.104
"result.443",0.99327524605895,0.0720030264358981,-0.219,2.399,0.136,0.089,0.085,0.106
"result.444",0.937903207453467,0.191771100426934,-0.132,2.317,0.082,0.086,0.091,0.103
"result.445",0.95874623851884,0.115519564309533,-0.153,2.415,0.085,0.089,0.082,0.105
"result.446",0.994079897391851,0.247601860616125,-0.219,2.27,0.18,0.087,0.089,0.104
"result.447",0.984051424620924,0.0566640996070827,-0.184,2.359,0.095,0.086,0.08,0.103
"result.448",0.999994954659553,0.215221619837597,-0.375,2.299,0.33,0.09,0.083,0.107
"result.449",0.849071584822826,0.241033397768261,-0.088,2.29,0.048,0.086,0.09,0.103
"result.450",0.999141396336653,0.0302052302622758,-0.281,2.403,0.174,0.09,0.089,0.106
"result.451",0.988420507809042,0.178424159592551,-0.196,2.363,0.144,0.087,0.08,0.104
"result.452",0.995577965189907,0.0376910742456149,-0.236,2.521,0.136,0.09,0.079,0.107
"result.453",0.983796494635061,0.0202983876219009,-0.191,2.477,0.075,0.089,0.087,0.106
"result.454",0.845453459234999,0.0861792932366888,-0.088,2.38,0.01,0.087,0.09,0.104
"result.455",0.914248474492482,0.0146423918659311,-0.124,2.467,0.001,0.091,0.091,0.107
"result.456",0.96584678010277,0.00592862520954163,-0.165,2.382,0.021,0.091,0.092,0.107
"result.457",0.999881275290305,0.175045059962577,-0.32,2.361,0.268,0.088,0.076,0.104
"result.458",0.999887780017775,0.0470913918849696,-0.323,2.39,0.228,0.088,0.078,0.105
"result.459",0.989654743332349,0.031303887478628,-0.205,2.448,0.099,0.089,0.08,0.106
"result.460",0.999974913240334,0.171317834764321,-0.354,2.298,0.3,0.089,0.085,0.106
"result.461",0.999995742605201,0.0146245971502829,-0.374,2.295,0.25,0.089,0.085,0.106
"result.462",0.970781231435013,0.183536836914612,-0.168,2.457,0.117,0.089,0.08,0.106
"result.463",0.994709225160666,0.0197660355851007,-0.224,2.447,0.107,0.088,0.076,0.105
"result.464",0.990894190976421,0.129763788894212,-0.211,2.479,0.147,0.09,0.081,0.106
"result.465",0.477044180361031,0.00279404553154972,0.005,2.553,-0.163,0.09,0.095,0.106
"result.466",0.983058113236046,0.00610364477231795,-0.192,2.524,0.049,0.091,0.08,0.107
"result.467",0.98438830871473,0.0653347892038556,-0.183,2.205,0.096,0.085,0.085,0.103
"result.468",0.999439977503251,0.0354052076927395,-0.296,2.451,0.194,0.091,0.083,0.107
"result.469",0.627928841879374,0.0365934546476523,-0.028,2.536,-0.073,0.088,0.082,0.104
"result.470",0.949203202543177,0.0104953016012138,-0.138,2.257,0.006,0.085,0.087,0.102
"result.471",0.898703572286846,0.0795993199508747,-0.113,2.519,0.034,0.089,0.082,0.106
"result.472",0.961792647728479,0.0155807897462877,-0.157,2.385,0.034,0.089,0.088,0.106
"result.473",0.964375415049221,0.0604895517544104,-0.159,2.548,0.073,0.088,0.078,0.105
"result.474",0.950919739120318,0.0142583322547596,-0.144,2.454,0.019,0.087,0.078,0.104
"result.475",0.962665721424035,0.0394524870005906,-0.158,2.438,0.057,0.089,0.079,0.105
"result.476",0.865052511872425,0.0319334437505854,-0.094,2.391,-0.012,0.085,0.077,0.103
"result.477",0.74483670923119,0.0585572788878265,-0.056,2.41,-0.034,0.085,0.078,0.102
