"","post_prob_death_CR","post_prob_liberation_CR","trt_death_CR","trt_liberation_CR","trt_interaction_trt_ext_CR_inla","sd_death_CR","sd_liberation_CR","sd_interaction_trt_ext_CR_inla"
"result.1211",0.999666884004213,0.979467669735266,-0.306,2.338,0.422,0.09,0.08,0.107
"result.1212",0.837073324126192,0.732740354245381,-0.084,2.386,0.12,0.086,0.083,0.103
"result.1213",0.69241755629349,0.521174869380904,-0.044,2.462,0.047,0.088,0.086,0.104
"result.1214",0.982869599466641,0.1521141637114,-0.19,2.483,0.132,0.09,0.09,0.106
"result.1215",0.594871577382398,0.93356882881047,-0.021,2.456,0.106,0.088,0.087,0.105
"result.1216",0.982780110182381,0.39723936780475,-0.185,2.431,0.17,0.087,0.077,0.104
"result.1217",0.996870579689945,0.488000850390569,-0.244,2.381,0.242,0.089,0.089,0.106
"result.1218",0.983410777304976,0.123225730712541,-0.188,2.502,0.123,0.088,0.077,0.105
"result.1219",0.662980420020217,0.332393255067676,-0.037,2.61,0.013,0.089,0.08,0.105
"result.1220",0.959606207792023,0.484641638256201,-0.151,2.402,0.149,0.086,0.08,0.103
"result.1221",0.965768604497068,0.268341712141199,-0.156,2.404,0.122,0.086,0.078,0.103
"result.1222",0.758680936350478,0.604600615429386,-0.061,2.479,0.076,0.087,0.081,0.104
"result.1223",0.998706958644053,0.658483310274723,-0.276,2.441,0.299,0.092,0.088,0.108
"result.1224",0.821983868173256,0.230057953486534,-0.08,2.34,0.038,0.087,0.091,0.104
"result.1225",0.993633841725419,0.74680352118486,-0.223,2.401,0.261,0.09,0.087,0.106
"result.1226",0.996981542517035,0.718575039126466,-0.241,2.374,0.274,0.088,0.082,0.105
"result.1227",0.871727791809175,0.302149372586708,-0.099,2.496,0.07,0.088,0.079,0.104
"result.1228",0.998947154705047,0.646759096221714,-0.272,2.385,0.293,0.088,0.08,0.105
"result.1229",0.984035318677791,0.753007467922014,-0.187,2.361,0.226,0.087,0.078,0.104
"result.1230",0.997690866858004,0.921254375411457,-0.252,2.341,0.332,0.089,0.083,0.105
"result.1231",0.841986178315282,0.480885666053897,-0.088,2.41,0.085,0.087,0.088,0.104
"result.1232",0.955918412509142,0.403996450099716,-0.153,2.456,0.139,0.09,0.084,0.106
"result.1233",0.823316935700231,0.342148284487896,-0.085,2.518,0.062,0.091,0.093,0.107
"result.1234",0.863650495108965,0.275529168036738,-0.1,2.626,0.067,0.091,0.084,0.107
"result.1235",0.998800134175181,0.392359046056662,-0.276,2.435,0.26,0.091,0.092,0.107
"result.1236",0.972477915136649,0.826223228407312,-0.164,2.353,0.218,0.086,0.078,0.103
"result.1237",0.987931550536,0.502303721285492,-0.198,2.434,0.198,0.088,0.078,0.104
"result.1238",0.420321429924397,0.447127764554794,0.018,2.587,-0.025,0.087,0.084,0.103
"result.1239",0.55921325046767,0.487703855744776,-0.013,2.439,0.011,0.087,0.093,0.104
"result.1240",0.928175493336035,0.633743171916634,-0.127,2.438,0.146,0.087,0.076,0.103
"result.1241",0.99997545479918,0.826235295104595,-0.369,2.423,0.422,0.093,0.082,0.108
"result.1242",0.999871339621891,0.902523290451502,-0.329,2.423,0.402,0.09,0.08,0.106
"result.1243",0.940210826755009,0.691703338698585,-0.134,2.451,0.162,0.086,0.077,0.103
"result.1244",0.917328871194934,0.136327254144743,-0.123,2.544,0.062,0.089,0.079,0.105
"result.1245",0.998015001266787,0.360567668660642,-0.263,2.524,0.243,0.091,0.078,0.107
"result.1246",0.998496651937341,0.806394739616884,-0.264,2.421,0.313,0.089,0.077,0.105
"result.1247",0.87561906214516,0.2713763439983,-0.099,2.441,0.065,0.086,0.087,0.103
"result.1248",0.931017861568106,0.63401866276167,-0.132,2.459,0.152,0.089,0.081,0.106
"result.1249",0.971426348678243,0.197977075628909,-0.166,2.416,0.118,0.087,0.084,0.104
"result.1250",0.991760678034599,0.381669688664302,-0.214,2.525,0.197,0.089,0.08,0.105
"result.1251",0.919460063223279,0.410210933168186,-0.123,2.487,0.111,0.088,0.078,0.105
"result.1252",0.993047388130361,0.692702227559096,-0.217,2.432,0.246,0.089,0.079,0.105
"result.1253",0.976244103317238,0.84586270958254,-0.173,2.418,0.231,0.087,0.077,0.104
"result.1254",0.929784585804313,0.105488809812775,-0.132,2.49,0.062,0.09,0.089,0.106
"result.1255",0.996284517718481,0.382176955598302,-0.232,2.399,0.215,0.087,0.077,0.103
"result.1256",0.998940319821061,0.656308633403428,-0.28,2.499,0.303,0.091,0.078,0.107
"result.1257",0.995711451749293,0.686086682590716,-0.234,2.325,0.261,0.089,0.089,0.105
"result.1258",0.997268903644197,0.14097161078342,-0.242,2.365,0.182,0.087,0.089,0.104
"result.1259",0.98065272814217,0.919955350503174,-0.185,2.41,0.263,0.089,0.087,0.105
"result.1260",0.862565673145889,0.0562674102038397,-0.097,2.536,0.008,0.089,0.088,0.106
"result.1261",0.915640285670867,0.626913282068939,-0.122,2.408,0.14,0.089,0.09,0.105
"result.1262",0.866617885047479,0.80906259980253,-0.099,2.49,0.149,0.09,0.086,0.106
"result.1263",0.96872376712471,0.836329393295958,-0.162,2.389,0.217,0.087,0.078,0.104
"result.1264",0.718237420547432,0.456857879952866,-0.051,2.507,0.045,0.088,0.079,0.105
"result.1265",0.999851389200697,0.550350066091081,-0.318,2.399,0.325,0.088,0.086,0.105
"result.1266",0.9628937145581,0.194648606589506,-0.163,2.513,0.114,0.091,0.085,0.107
"result.1267",0.999913700019571,0.618177252303248,-0.321,2.281,0.338,0.086,0.078,0.103
"result.1268",0.989728107568392,0.406285772047046,-0.206,2.468,0.192,0.089,0.081,0.105
"result.1269",0.999793478425893,0.539372882340539,-0.315,2.346,0.321,0.09,0.087,0.106
"result.1270",0.898278778711473,0.360008890916079,-0.111,2.375,0.091,0.088,0.09,0.104
"result.1271",0.999845351249668,0.62490258860087,-0.315,2.266,0.334,0.088,0.09,0.105
"result.1272",0.9922339572289,0.687396285759593,-0.212,2.426,0.24,0.088,0.083,0.104
"result.1273",0.580583935172226,0.0197293297069161,-0.018,2.575,-0.098,0.089,0.088,0.106
"result.1274",0.909999934834371,0.456662479578068,-0.121,2.528,0.115,0.09,0.081,0.106
"result.1275",0.981086965158412,0.373839027965075,-0.182,2.307,0.163,0.088,0.088,0.105
"result.1276",0.985344194056533,0.51433558464183,-0.195,2.492,0.197,0.09,0.08,0.106
"result.1277",0.907067591684823,0.743609800407245,-0.121,2.562,0.158,0.092,0.084,0.107
"result.1278",0.915423159083665,0.525337263918924,-0.122,2.462,0.125,0.089,0.085,0.105
"result.1279",0.985873712149842,0.149453302451997,-0.19,2.393,0.131,0.087,0.078,0.104
"result.1280",0.973116860962347,0.770118139328625,-0.167,2.339,0.209,0.087,0.079,0.104
"result.1281",0.989330557482863,0.486799230972325,-0.206,2.477,0.204,0.09,0.08,0.106
"result.1282",0.999312041691704,0.453532576129042,-0.281,2.395,0.274,0.088,0.077,0.104
"result.1283",0.986056375265175,0.732695067519191,-0.194,2.336,0.23,0.089,0.093,0.105
"result.1284",0.995056558778605,0.512864862092419,-0.223,2.262,0.225,0.087,0.09,0.104
"result.1285",0.98888064773756,0.952226360367756,-0.202,2.362,0.295,0.088,0.093,0.105
"result.1286",0.954837201509,0.430878458616381,-0.152,2.516,0.142,0.09,0.083,0.106
"result.1287",0.992647173682393,0.914520831816654,-0.215,2.354,0.293,0.088,0.084,0.105
"result.1288",0.917773867022595,0.293969251379289,-0.122,2.463,0.091,0.088,0.079,0.104
"result.1289",0.9603175945596,0.0877568030178232,-0.156,2.43,0.079,0.089,0.091,0.105
"result.1290",0.853872499996466,0.121422620705775,-0.093,2.484,0.027,0.088,0.084,0.105
"result.1291",0.995798602245739,0.378469345488357,-0.234,2.427,0.217,0.089,0.083,0.105
"result.1292",0.81440469330443,0.929157598899428,-0.079,2.486,0.161,0.088,0.079,0.105
"result.1293",0.977291913088516,0.494321676016678,-0.178,2.35,0.177,0.089,0.092,0.106
"result.1294",0.99972872967213,0.954665984488832,-0.306,2.333,0.403,0.089,0.082,0.105
"result.1295",0.996495852799264,0.479696178550287,-0.242,2.359,0.24,0.09,0.095,0.106
"result.1296",0.986019481696603,0.428099941094268,-0.192,2.469,0.182,0.088,0.077,0.104
"result.1297",0.981719765052486,0.579457183078688,-0.18,2.394,0.192,0.086,0.078,0.103
"result.1298",0.257538970999592,0.464096108877115,0.058,2.51,-0.063,0.089,0.091,0.105
"result.1299",0.965873495793892,0.0752237815359827,-0.163,2.528,0.082,0.089,0.085,0.105
"result.1300",0.972995738707447,0.645612932509324,-0.169,2.392,0.191,0.088,0.084,0.105
"result.1301",0.99523031951649,0.215075479821182,-0.227,2.41,0.183,0.088,0.085,0.104
"result.1302",0.999631872073732,0.889950998316691,-0.292,2.251,0.361,0.087,0.085,0.104
"result.1303",0.999683891035656,0.714180486970809,-0.3,2.338,0.332,0.088,0.081,0.105
"result.1304",0.998846700408196,0.735313294571086,-0.265,2.318,0.3,0.087,0.083,0.104
"result.1305",0.990289668859132,0.577323411402395,-0.208,2.462,0.219,0.089,0.084,0.106
"result.1306",0.962791751973447,0.687879078154791,-0.158,2.515,0.186,0.089,0.08,0.105
"result.1307",0.999663916052198,0.943664639602569,-0.296,2.334,0.385,0.087,0.08,0.104
"result.1308",0.97139345322216,0.194415968885139,-0.174,2.617,0.126,0.092,0.08,0.107
"result.1309",0.987367805807252,0.134979960030813,-0.2,2.448,0.138,0.089,0.089,0.106
"result.1310",0.743412491434888,0.081643909604828,-0.057,2.459,-0.022,0.087,0.088,0.104
"result.1311",1,0.65794939364984,-0.386,2.265,0.409,0.088,0.085,0.104
"result.1312",0.999691722019982,0.838916861654358,-0.307,2.352,0.363,0.09,0.085,0.106
"result.1313",0.98655592815242,0.594406516789572,-0.198,2.425,0.212,0.09,0.084,0.106
"result.1314",0.869002534386331,0.0980222587400552,-0.101,2.506,0.028,0.09,0.09,0.106
"result.1315",0.952248903042826,0.133518357678258,-0.148,2.52,0.086,0.089,0.088,0.105
"result.1316",0.997793326732292,0.829922295789022,-0.261,2.365,0.315,0.092,0.09,0.108
"result.1317",0.994018342002727,0.3681251290629,-0.222,2.39,0.204,0.089,0.086,0.105
"result.1318",0.995347625196195,0.210475611595774,-0.23,2.415,0.185,0.089,0.081,0.105
"result.1319",0.405649723918196,0.0941633626304103,0.022,2.614,-0.096,0.09,0.084,0.106
"result.1320",0.979560433308431,0.680133596265071,-0.179,2.402,0.206,0.088,0.089,0.104
"result.1321",0.992034284330127,0.623487634844329,-0.215,2.45,0.233,0.09,0.081,0.106
"result.1322",0.907592008816669,0.182929582334691,-0.116,2.471,0.065,0.087,0.087,0.104
"result.1323",0.943760226155585,0.679025514578136,-0.138,2.432,0.164,0.087,0.078,0.104
"result.1324",0.972685924451055,0.364672179841486,-0.17,2.469,0.151,0.089,0.08,0.105
"result.1325",0.945281979905376,0.282879542561392,-0.136,2.333,0.103,0.085,0.084,0.102
"result.1326",0.990144760695219,0.3094662327474,-0.212,2.523,0.184,0.091,0.08,0.107
"result.1327",0.999656004895512,0.897315503039072,-0.291,2.181,0.363,0.086,0.088,0.103
"result.1328",0.904133408381451,0.36534335459787,-0.116,2.496,0.097,0.089,0.087,0.105
"result.1329",0.993265173612451,0.699210243329321,-0.207,2.288,0.236,0.084,0.078,0.101
"result.1330",0.951033412079816,0.171077140325611,-0.146,2.423,0.093,0.088,0.087,0.105
"result.1331",0.969171475802877,0.487199447555897,-0.166,2.445,0.164,0.089,0.086,0.105
"result.1332",0.993934168553567,0.844258945553426,-0.218,2.342,0.275,0.087,0.085,0.104
"result.1333",0.998735043396308,0.352558966695863,-0.27,2.437,0.249,0.09,0.08,0.106
"result.1334",0.84921632436885,0.717449766693965,-0.091,2.505,0.124,0.089,0.079,0.105
"result.1335",0.99478417959525,0.39070949674855,-0.226,2.488,0.21,0.088,0.079,0.104
"result.1336",0.990519017558945,0.882895276927848,-0.203,2.333,0.27,0.087,0.077,0.104
"result.1337",0.931287030287733,0.637692368438454,-0.133,2.493,0.153,0.09,0.092,0.106
"result.1338",0.986329532904268,0.42127854273295,-0.195,2.285,0.184,0.088,0.092,0.105
"result.1339",0.969800047058443,0.353604995682422,-0.169,2.436,0.148,0.09,0.093,0.107
"result.1340",0.947271137512963,0.645990324913495,-0.144,2.485,0.165,0.089,0.085,0.105
"result.1341",0.999944767282918,0.700934325074688,-0.338,2.392,0.368,0.089,0.08,0.105
"result.1342",0.821371262182909,0.188605808773523,-0.082,2.522,0.033,0.089,0.095,0.106
"result.1343",0.992457533873036,0.778626054773611,-0.206,2.319,0.249,0.085,0.075,0.102
"result.1344",0.92258559406761,0.283809249411799,-0.126,2.444,0.093,0.089,0.084,0.105
"result.1345",0.716359540391885,0.660890698972848,-0.051,2.54,0.075,0.09,0.087,0.106
"result.1346",0.938378955782209,0.583081022277318,-0.138,2.518,0.15,0.089,0.078,0.106
"result.1347",0.999344205985143,0.90935191233785,-0.287,2.375,0.363,0.09,0.08,0.106
"result.1348",0.309068118769671,0.28953667853337,0.044,2.548,-0.075,0.089,0.089,0.105
"result.1349",0.962395758365786,0.270934400196473,-0.158,2.501,0.124,0.089,0.082,0.106
"result.1350",0.984763161853507,0.124378766059607,-0.194,2.545,0.129,0.09,0.077,0.106
"result.1351",0.992171463756311,0.373529146415446,-0.214,2.465,0.196,0.089,0.077,0.105
"result.1352",0.842908705636468,0.594124750429761,-0.086,2.254,0.1,0.086,0.09,0.103
"result.1353",0.931315225664562,0.380538290954989,-0.128,2.321,0.111,0.086,0.087,0.103
"result.1354",0.784901202786704,0.4276630487717,-0.071,2.441,0.06,0.09,0.092,0.106
"result.1355",0.7223970344989,0.665329573415988,-0.053,2.516,0.077,0.089,0.086,0.106
"result.1356",0.994198708965378,0.292439811902227,-0.225,2.387,0.194,0.089,0.093,0.106
"result.1357",0.695906051644471,0.293971859703537,-0.045,2.521,0.014,0.088,0.081,0.104
"result.1358",0.921429412844149,0.457489116403603,-0.125,2.484,0.119,0.088,0.078,0.105
"result.1359",0.988691316070485,0.442394174285157,-0.203,2.477,0.195,0.089,0.08,0.106
"result.1360",0.998997923009201,0.301662649895889,-0.272,2.38,0.243,0.088,0.083,0.105
"result.1361",0.999773923214848,0.865581544636924,-0.307,2.367,0.369,0.088,0.079,0.104
"result.1362",0.979075387387697,0.816593864909292,-0.177,2.388,0.228,0.087,0.079,0.104
"result.1363",0.998995015684097,0.549158575446151,-0.271,2.363,0.278,0.088,0.081,0.104
"result.1364",0.938656481767032,0.0382261214164247,-0.135,2.433,0.034,0.087,0.091,0.104
"result.1365",0.877471708393159,0.668217345103686,-0.103,2.425,0.128,0.089,0.086,0.106
"result.1366",0.957858819272918,0.208603836851288,-0.147,2.306,0.102,0.086,0.088,0.103
"result.1367",0.992998037500015,0.873637514864883,-0.22,2.331,0.285,0.09,0.093,0.106
"result.1368",0.944574181685779,0.592382658593825,-0.138,2.351,0.152,0.087,0.085,0.104
"result.1369",0.984419493615632,0.444624357577412,-0.194,2.527,0.186,0.09,0.084,0.106
"result.1370",0.990961811090152,0.235335880485292,-0.213,2.519,0.173,0.09,0.08,0.106
"result.1371",0.981293136200996,0.699304927925552,-0.189,2.436,0.219,0.091,0.086,0.107
"result.1372",0.954460804611092,0.0716227437833686,-0.15,2.409,0.068,0.089,0.092,0.105
"result.1373",0.997839258323325,0.827017608528125,-0.251,2.356,0.304,0.088,0.079,0.105
"result.1374",0.999284816413206,0.268900060222831,-0.282,2.303,0.247,0.089,0.092,0.105
"result.1375",0.980906530873905,0.381746426835236,-0.179,2.408,0.162,0.086,0.083,0.103
"result.1376",0.96262278937079,0.0901180799519996,-0.156,2.422,0.081,0.088,0.088,0.104
"result.1377",0.985803728977367,0.473647331795838,-0.191,2.348,0.188,0.087,0.09,0.104
"result.1378",0.999778750923689,0.474507626146834,-0.316,2.394,0.313,0.09,0.088,0.107
"result.1379",0.99608817393698,0.829801281158173,-0.231,2.362,0.285,0.087,0.08,0.104
"result.1380",0.999196031775807,0.954319028941369,-0.264,2.147,0.361,0.084,0.081,0.102
"result.1381",0.999127601050094,0.309958755117892,-0.276,2.366,0.248,0.088,0.083,0.105
"result.1382",0.998383928971677,0.403337736330078,-0.261,2.382,0.247,0.089,0.079,0.105
"result.1383",0.999494984040917,0.650430389156072,-0.285,2.267,0.307,0.087,0.086,0.104
"result.1384",0.934864049425286,0.388320723362425,-0.135,2.5,0.119,0.089,0.085,0.105
"result.1385",0.967267584658534,0.0734648083317037,-0.164,2.489,0.082,0.089,0.08,0.106
"result.1386",0.995974085899068,0.264014468576074,-0.234,2.46,0.199,0.089,0.079,0.105
"result.1387",0.978367039385985,0.667291513357248,-0.173,2.247,0.198,0.086,0.089,0.103
"result.1388",0.800155874237111,0.515206776156242,-0.075,2.513,0.077,0.089,0.091,0.105
"result.1389",0.995596003142729,0.740109464850399,-0.235,2.385,0.272,0.09,0.09,0.106
"result.1390",0.997614384570603,0.784028669476788,-0.243,2.31,0.288,0.086,0.079,0.103
"result.1391",0.993044218682913,0.810047151628567,-0.211,2.303,0.261,0.086,0.077,0.103
"result.1392",0.937058522707842,0.250589965431427,-0.135,2.348,0.097,0.088,0.093,0.105
"result.1393",0.987246005834053,0.172432495476574,-0.198,2.485,0.145,0.089,0.081,0.105
"result.1394",0.55531331106771,0.427354110857655,-0.013,2.601,0.003,0.094,0.094,0.109
"result.1395",0.99645014414697,0.487834798104153,-0.24,2.369,0.238,0.089,0.087,0.106
"result.1396",0.970977844317522,0.669691252786876,-0.168,2.365,0.193,0.089,0.09,0.105
"result.1397",0.99775820332,0.267066065871529,-0.24,2.322,0.205,0.085,0.077,0.102
"result.1398",0.999322664346073,0.916170714865482,-0.286,2.372,0.364,0.089,0.081,0.106
"result.1399",0.813088941361192,0.625917520051756,-0.079,2.433,0.097,0.089,0.091,0.105
"result.1400",0.998228972377354,0.939113951790173,-0.253,2.348,0.341,0.087,0.075,0.104
"result.1401",0.990340271213233,0.734303522330203,-0.211,2.474,0.247,0.091,0.08,0.107
"result.1402",0.990393803138517,0.553706925226653,-0.2,2.328,0.208,0.086,0.079,0.103
"result.1403",0.999696324720147,0.653441872475905,-0.31,2.41,0.332,0.091,0.083,0.107
"result.1404",0.999697370693802,0.426311021795793,-0.309,2.301,0.299,0.091,0.089,0.107
"result.1405",0.99967221774536,0.677169355666516,-0.306,2.416,0.332,0.09,0.079,0.106
"result.1406",0.719817468621669,0.123026397635739,-0.052,2.525,-0.013,0.089,0.087,0.105
"result.1407",0.999689041656562,0.79936413881631,-0.31,2.325,0.357,0.091,0.089,0.107
"result.1408",0.992414344381516,0.820034141941438,-0.212,2.424,0.264,0.088,0.078,0.104
"result.1409",0.996111775977534,0.122185272548994,-0.234,2.475,0.168,0.088,0.08,0.104
"result.1410",0.993787706078109,0.252100046382683,-0.222,2.338,0.185,0.089,0.095,0.106
"result.1411",0.959310768810205,0.250478356904906,-0.151,2.415,0.113,0.087,0.082,0.103
"result.1412",0.91371680186294,0.215494249917632,-0.12,2.5,0.076,0.088,0.083,0.105
"result.1413",0.844914474344632,0.0340691157648284,-0.092,2.558,-0.01,0.091,0.093,0.107
"result.1414",0.999236614761362,0.425870913421035,-0.275,2.331,0.264,0.087,0.082,0.103
"result.1415",0.860062380029034,0.636000512722146,-0.094,2.398,0.114,0.088,0.088,0.104
"result.1416",0.996677981992266,0.613324174924068,-0.24,2.437,0.256,0.089,0.078,0.105
"result.1417",0.992907566155217,0.248683715237555,-0.213,2.399,0.175,0.087,0.084,0.104
"result.1418",0.999198259915683,0.819153478472353,-0.271,2.156,0.324,0.086,0.091,0.103
"result.1419",0.973648101455219,0.529363993671761,-0.175,2.445,0.18,0.091,0.092,0.107
"result.1420",1,0.876867385738385,-0.416,2.286,0.481,0.088,0.077,0.105
"result.1421",0.82919965968163,0.418814860995621,-0.085,2.519,0.073,0.09,0.086,0.106
"result.1422",0.991839552819618,0.692458793884365,-0.214,2.397,0.243,0.089,0.086,0.106
"result.1423",0.632096643963632,0.092840624992829,-0.029,2.541,-0.045,0.087,0.078,0.104
"result.1424",0.999905079134697,0.511014605237252,-0.326,2.335,0.328,0.088,0.087,0.105
"result.1425",0.999488508277862,0.608742602250206,-0.287,2.33,0.303,0.088,0.078,0.104
"result.1426",0.970435903517521,0.218052192830035,-0.172,2.525,0.128,0.091,0.088,0.107
"result.1427",0.973299953670179,0.119732963941364,-0.171,2.476,0.105,0.089,0.081,0.105
"result.1428",0.981668021050349,0.102455621401523,-0.186,2.455,0.114,0.089,0.089,0.105
"result.1429",0.997463840087699,0.765473510743756,-0.256,2.507,0.297,0.092,0.083,0.107
"result.1430",0.991225562026535,0.231005521931915,-0.209,2.482,0.168,0.088,0.079,0.104
"result.1431",0.96855814981151,0.453130231345563,-0.163,2.463,0.156,0.088,0.078,0.104
"result.1432",0.986631822231193,0.214704467307808,-0.192,2.359,0.148,0.087,0.089,0.104
"result.1433",0.99999901507984,0.504133572144795,-0.379,2.348,0.38,0.089,0.075,0.106
"result.1434",0.689048220641105,0.209779388501988,-0.043,2.524,-0.002,0.088,0.084,0.105
"result.1435",0.880317421248822,0.429523277281166,-0.099,2.344,0.089,0.085,0.086,0.102
"result.1436",0.422497382853134,0.290929214040609,0.017,2.539,-0.048,0.088,0.083,0.104
"result.1437",0.930629810175612,0.68449961708476,-0.133,2.527,0.16,0.09,0.082,0.106
"result.1438",0.999025067301177,0.980659605796226,-0.278,2.31,0.395,0.09,0.094,0.106
"result.1439",0.961775472133372,0.259671381096503,-0.159,2.428,0.122,0.09,0.091,0.106
"result.1440",0.931587518222914,0.506870037447776,-0.131,2.437,0.133,0.088,0.088,0.105
"result.1441",0.992003219296765,0.438362804098634,-0.211,2.328,0.203,0.088,0.09,0.105
"result.1442",0.999441084049077,0.832914833626796,-0.288,2.345,0.343,0.088,0.08,0.105
"result.1443",0.881234963193338,0.621324495368995,-0.107,2.582,0.124,0.091,0.08,0.106
"result.1444",0.779707156147717,0.528326314910157,-0.069,2.392,0.073,0.089,0.089,0.106
"result.1445",0.961151525645676,0.732198997675789,-0.155,2.464,0.19,0.088,0.079,0.105
"result.1446",0.984438964528316,0.381176132283039,-0.198,2.555,0.181,0.092,0.085,0.108
"result.1447",0.994526483163628,0.250013982461365,-0.225,2.456,0.187,0.089,0.077,0.105
"result.1448",0.834464580029693,0.630973497381119,-0.085,2.424,0.104,0.087,0.092,0.104
"result.1449",0.93688626680774,0.496309103940847,-0.136,2.399,0.135,0.089,0.093,0.105
"result.1450",0.977954778655692,0.605686252354606,-0.185,2.493,0.2,0.092,0.092,0.108
"result.1451",0.862434086856093,0.0606348523048315,-0.098,2.613,0.012,0.09,0.087,0.106
"result.1452",0.983273412449483,0.421221123430952,-0.19,2.491,0.179,0.089,0.078,0.106
"result.1453",0.92121579711141,0.613141397287535,-0.125,2.464,0.141,0.088,0.08,0.105
"result.1454",0.994273286240512,0.395705112160942,-0.225,2.485,0.21,0.089,0.078,0.105
"result.1455",0.934204195555064,0.732423234385196,-0.134,2.439,0.169,0.089,0.088,0.105
"result.1456",0.93255438962154,0.185474631278392,-0.131,2.449,0.081,0.088,0.087,0.104
"result.1457",0.997335705222869,0.998652608430984,-0.243,2.334,0.412,0.087,0.087,0.104
"result.1458",0.995331001831194,0.306603845028514,-0.227,2.323,0.198,0.088,0.086,0.104
"result.1459",0.948082609780566,0.920972559738027,-0.144,2.423,0.224,0.089,0.08,0.105
"result.1460",0.879375212773522,0.50023959884095,-0.104,2.492,0.104,0.089,0.08,0.105
"result.1461",0.863872290454017,0.272109170488823,-0.096,2.435,0.061,0.087,0.08,0.104
"result.1462",0.997812366195366,0.664239010822595,-0.255,2.345,0.279,0.09,0.092,0.106
"result.1463",0.990190750282524,0.598282641701781,-0.203,2.383,0.217,0.087,0.081,0.104
"result.1464",0.996374555880702,0.538159696922642,-0.234,2.319,0.24,0.087,0.086,0.104
"result.1465",0.840006552460165,0.8661579248347,-0.091,2.619,0.152,0.091,0.08,0.107
"result.1466",0.995156814191136,0.206588736575915,-0.237,2.492,0.191,0.092,0.09,0.107
"result.1467",0.99771092979677,0.540040266413979,-0.262,2.412,0.268,0.093,0.096,0.108
"result.1468",0.963397934194777,0.779689445448722,-0.155,2.293,0.199,0.087,0.088,0.104
"result.1469",0.998136926003809,0.696563362853194,-0.255,2.414,0.284,0.088,0.077,0.104
"result.1470",0.965129018065808,0.875843132311682,-0.166,2.439,0.231,0.092,0.093,0.107
"result.1471",0.99610659044735,0.708165328542425,-0.233,2.224,0.264,0.088,0.09,0.105
"result.1472",0.813286953355264,0.383534676629704,-0.075,2.37,0.058,0.085,0.079,0.102
"result.1473",1,0.980072918457565,-0.394,2.08,0.511,0.087,0.085,0.104
"result.1474",0.943367477663678,0.492792798649445,-0.142,2.489,0.141,0.09,0.081,0.106
"result.1475",0.999711483730313,0.532445593278688,-0.307,2.374,0.311,0.089,0.08,0.106
"result.1476",0.977198339184385,0.644732836379581,-0.177,2.378,0.198,0.089,0.087,0.105
"result.1477",0.999465612508554,0.552660348616143,-0.29,2.368,0.298,0.089,0.084,0.106
"result.1478",0.977498272512718,0.635998465479018,-0.178,2.472,0.198,0.089,0.08,0.105
"result.1479",0.990089866238965,0.614077972962761,-0.206,2.345,0.223,0.089,0.092,0.105
"result.1480",0.977742037775946,0.96730896463721,-0.181,2.447,0.285,0.09,0.082,0.106
"result.1481",0.971901763816104,0.166330386595891,-0.169,2.426,0.114,0.089,0.09,0.105
"result.1482",0.921989869832426,0.142366866204077,-0.125,2.43,0.065,0.089,0.09,0.105
"result.1483",0.679367626358726,0.714913133795777,-0.043,2.566,0.075,0.092,0.089,0.108
"result.1484",0.844953235782867,0.696050885100859,-0.092,2.45,0.121,0.091,0.096,0.107
"result.1485",0.985690356249433,0.060210201245156,-0.194,2.465,0.106,0.089,0.079,0.105
"result.1486",0.997417081918694,0.367286581719164,-0.25,2.389,0.23,0.089,0.093,0.106
"result.1487",0.976201039312385,0.594282782572496,-0.181,2.403,0.194,0.091,0.092,0.107
"result.1488",0.920880997258447,0.0978456795787416,-0.126,2.482,0.053,0.089,0.087,0.106
"result.1489",0.926884890115018,0.544239756944618,-0.13,2.517,0.136,0.09,0.082,0.106
"result.1490",0.170749882656577,0.0965405918941313,0.086,2.563,-0.159,0.09,0.094,0.106
"result.1491",0.999762595519394,0.315456525022879,-0.321,2.506,0.294,0.092,0.079,0.108
"result.1492",0.954078123451702,0.0297286326459348,-0.144,2.364,0.036,0.086,0.084,0.103
"result.1493",0.997702883853761,0.698115390823354,-0.259,2.429,0.288,0.091,0.09,0.108
"result.1494",0.998832977187164,0.73263033803242,-0.273,2.453,0.308,0.09,0.08,0.106
"result.1495",0.992427625647241,0.790209899596377,-0.212,2.464,0.257,0.088,0.078,0.104
"result.1496",0.942661693052266,0.953395255515155,-0.139,2.407,0.233,0.088,0.085,0.105
"result.1497",0.992451537063198,0.776333865875416,-0.216,2.314,0.259,0.089,0.089,0.106
"result.1498",0.991672490890731,0.933881849307818,-0.206,2.332,0.291,0.086,0.082,0.103
"result.1499",0.999153581347938,0.952035211444145,-0.272,2.287,0.367,0.087,0.075,0.104
"result.1500",0.999836388146351,0.604672555834889,-0.316,2.412,0.331,0.088,0.077,0.105
"result.1501",0.996437763520287,0.949169324384248,-0.239,2.344,0.332,0.089,0.081,0.106
"result.1502",0.999930002071976,0.986075550940391,-0.331,2.268,0.455,0.088,0.085,0.104
"result.1503",0.999664412875075,0.539941444161421,-0.295,2.213,0.3,0.087,0.086,0.104
"result.1504",0.977473982289814,0.635005614400136,-0.172,2.331,0.191,0.086,0.082,0.103
"result.1505",0.998081603867951,0.872031956389545,-0.256,2.296,0.32,0.089,0.089,0.105
