"","post_prob_death_CR","post_prob_liberation_CR","trt_death_CR","trt_liberation_CR","trt_interaction_trt_ext_CR_inla","sd_death_CR","sd_liberation_CR","sd_interaction_trt_ext_CR_inla"
"result.294",0.412740451599761,0.40318884673561,0.018,2.305,-0.032,0.083,0.086,0.1
"result.295",0.047512245588487,0.0223955471854829,0.139,2.444,-0.254,0.083,0.08,0.101
"result.296",0.0544188782558809,0.0699946228122525,0.129,2.373,-0.214,0.081,0.078,0.099
"result.297",0.149984053093737,0.0967897160059903,0.087,2.34,-0.161,0.084,0.089,0.101
"result.298",0.0107819750991865,0.0580873201071475,0.187,2.405,-0.277,0.082,0.078,0.1
"result.299",0.0132875047408246,0.00624170341963382,0.188,2.537,-0.331,0.085,0.085,0.102
"result.300",0.00898428412971083,0.00652628460717719,0.2,2.505,-0.342,0.085,0.087,0.102
"result.301",0.000554330086392665,0.00822025883809252,0.281,2.674,-0.417,0.086,0.083,0.103
"result.302",0.0168882789174645,0.263056989991679,0.176,2.347,-0.212,0.083,0.091,0.101
"result.303",0.0764540808649139,0.148365297608699,0.119,2.415,-0.178,0.083,0.088,0.101
"result.304",0.0770111147252453,0.10406576300576,0.122,2.45,-0.193,0.085,0.09,0.103
"result.305",0.000158054431143157,0.170100288781649,0.296,2.508,-0.351,0.083,0.079,0.1
"result.306",0.0932490553321624,0.3220704510268,0.109,2.355,-0.135,0.082,0.078,0.1
"result.307",0.0635648250533932,0.207787236113806,0.125,2.369,-0.172,0.082,0.08,0.1
"result.308",0.103572237704704,0.00137055417060661,0.105,2.383,-0.277,0.083,0.087,0.101
"result.309",0.00726139182168082,0.202858257837002,0.199,2.392,-0.247,0.082,0.079,0.1
"result.310",0.0883501860900393,0.0554033922083479,0.112,2.341,-0.204,0.083,0.088,0.101
"result.311",0.346616465618818,0.129092313941753,0.034,2.348,-0.099,0.085,0.091,0.103
"result.312",0.0530529705550923,0.557639253514421,0.138,2.424,-0.129,0.085,0.084,0.103
"result.313",0.00485000502079458,0.0106778708145219,0.216,2.586,-0.346,0.084,0.081,0.101
"result.314",0.104040531112773,0.253128691352974,0.103,2.276,-0.141,0.082,0.086,0.1
"result.315",0.477055946937524,0.384680166423017,0.005,2.215,-0.022,0.081,0.081,0.099
"result.316",0.00985492833918885,0.064622262733338,0.193,2.389,-0.28,0.083,0.089,0.101
"result.317",0.0344206381072228,0.00141441451114788,0.148,2.446,-0.319,0.081,0.081,0.099
"result.318",0.0283833001582068,0.0622516494658739,0.158,2.403,-0.247,0.083,0.087,0.101
"result.319",0.00200798079299786,0.037832675595885,0.238,2.488,-0.339,0.083,0.078,0.101
"result.320",0.00762588823428743,0.0460284771327097,0.202,2.475,-0.298,0.083,0.087,0.101
"result.321",0.00180034209942177,0.13631144293081,0.242,2.484,-0.304,0.083,0.08,0.101
"result.322",0.026026353090266,0.0916075218848098,0.164,2.476,-0.24,0.084,0.081,0.102
"result.323",0.019395518298896,0.0657938687013732,0.171,2.407,-0.258,0.083,0.086,0.101
"result.324",0.011971949055777,0.190196529164742,0.183,2.396,-0.233,0.081,0.076,0.099
"result.325",0.674792993056604,0.201972848648167,-0.037,2.213,-0.011,0.081,0.085,0.099
"result.326",0.232183796091083,0.108151521309138,0.061,2.409,-0.131,0.084,0.087,0.101
"result.327",0.00452312919827412,0.00366467797690928,0.212,2.391,-0.367,0.081,0.088,0.1
"result.328",0.00795407967991923,0.012306600919713,0.202,2.477,-0.331,0.084,0.09,0.102
"result.329",0.245850470021469,0.06122530467726,0.056,2.309,-0.145,0.082,0.083,0.1
"result.330",0.0230093118776481,0.0193152402459649,0.164,2.432,-0.283,0.082,0.079,0.1
"result.331",0.00036519940479615,0.167800531014079,0.282,2.537,-0.336,0.084,0.082,0.101
"result.332",0.0613545685599351,0.0409161616636124,0.13,2.455,-0.228,0.084,0.086,0.101
"result.333",0.0102260140428989,0.00199794683726096,0.191,2.519,-0.355,0.082,0.078,0.1
"result.334",0.154396949390835,0.125181963184885,0.084,2.237,-0.15,0.082,0.087,0.1
"result.335",0.00131151672695055,0.0678812609454704,0.241,2.387,-0.326,0.08,0.083,0.098
"result.336",0.0140702102193656,0.0946099802916244,0.181,2.474,-0.256,0.083,0.079,0.1
"result.337",0.0933578629661413,0.0904891358103135,0.109,2.459,-0.185,0.082,0.078,0.1
"result.338",0.00237987676157266,0.0241542432870568,0.238,2.49,-0.35,0.084,0.088,0.102
"result.339",0.0129924159452849,0.00554835645183627,0.18,2.353,-0.326,0.081,0.085,0.099
"result.340",0.0292862975313105,0.0490845848367308,0.16,2.407,-0.255,0.085,0.092,0.102
"result.341",0.00125484514607037,0.179772964076624,0.246,2.329,-0.299,0.081,0.086,0.1
"result.342",0.00147646596522092,0.00545285096101344,0.244,2.52,-0.389,0.082,0.077,0.1
"result.343",0.010390094548127,0.148307135674272,0.194,2.461,-0.254,0.084,0.083,0.102
"result.344",0.0850932735517352,0.370507847980497,0.115,2.365,-0.134,0.084,0.091,0.101
"result.345",0.0633940681600211,0.166882014011582,0.125,2.291,-0.181,0.082,0.09,0.1
"result.346",0.00204592871223788,0.064050623488028,0.238,2.559,-0.324,0.083,0.078,0.1
"result.347",5.70747902248033e-05,0.0109016528211527,0.313,2.46,-0.445,0.082,0.083,0.1
"result.348",0.239324636128814,0.301529189709561,0.058,2.326,-0.087,0.081,0.076,0.099
"result.349",0.256896301069477,0.182165868870315,0.056,2.484,-0.107,0.085,0.079,0.102
"result.350",0.000807693054035435,0.042322054839633,0.258,2.482,-0.356,0.082,0.083,0.1
"result.351",0.00901998067749087,0.00788985193444047,0.195,2.439,-0.334,0.083,0.087,0.101
"result.352",0.00200266528314739,0.339401839452621,0.238,2.489,-0.262,0.083,0.078,0.1
"result.353",1.34987567583577e-05,0.0027416956021642,0.328,2.458,-0.488,0.081,0.084,0.099
"result.354",0.177531509856313,0.081282504837288,0.076,2.374,-0.155,0.082,0.077,0.1
"result.355",0.0194121457109863,0.162525925571678,0.173,2.407,-0.229,0.084,0.089,0.101
"result.356",0.18557750865266,0.0623694425966582,0.073,2.281,-0.161,0.081,0.086,0.1
"result.357",0.0116463723625116,0.218162805527639,0.186,2.415,-0.23,0.082,0.081,0.1
"result.358",0.292026777540436,0.0900969430927259,0.044,2.262,-0.121,0.08,0.082,0.098
"result.359",0.0223192724423884,0.0464292414544585,0.165,2.343,-0.262,0.082,0.088,0.1
"result.360",0.00845193609109663,0.119402843197394,0.206,2.411,-0.274,0.086,0.097,0.104
"result.361",0.0122151162485441,0.0233579337035866,0.188,2.474,-0.302,0.084,0.088,0.101
"result.362",0.0336709644240005,0.0027742478764039,0.15,2.452,-0.309,0.082,0.085,0.1
"result.363",0.00284710180220585,0.324757920995304,0.226,2.426,-0.252,0.082,0.079,0.1
"result.364",0.186612553790326,0.292036426313539,0.075,2.457,-0.106,0.085,0.081,0.102
"result.365",0.00393982479661406,0.284609094252221,0.222,2.471,-0.255,0.084,0.083,0.101
"result.366",0.00762362462101931,0.00494933824320343,0.196,2.374,-0.345,0.081,0.083,0.1
"result.367",0.0242154604238923,0.00699297058934423,0.16,2.414,-0.301,0.081,0.077,0.099
"result.368",0.0182675817568291,0.0342094024578836,0.17,2.411,-0.274,0.081,0.079,0.099
"result.369",9.76268045537932e-05,0.278681199686479,0.312,2.472,-0.345,0.084,0.09,0.102
"result.370",0.0996864076785703,0.203496359577766,0.105,2.298,-0.153,0.082,0.089,0.1
"result.371",0.00615425539473366,0.00389886873268597,0.205,2.445,-0.358,0.082,0.081,0.1
"result.372",0.0312456230941544,0.0255027399242286,0.154,2.368,-0.266,0.083,0.088,0.101
"result.373",0.00137026748371886,0.0365447157934902,0.248,2.492,-0.351,0.083,0.083,0.101
"result.374",0.019713451965433,0.143548571185068,0.17,2.409,-0.23,0.082,0.085,0.1
"result.375",0.0776944728042889,0.256897395832767,0.115,2.292,-0.153,0.081,0.085,0.1
"result.376",0.214638303923917,0.0243087198807387,0.064,2.364,-0.177,0.08,0.076,0.099
"result.377",0.138370203521895,0.540522947610317,0.091,2.342,-0.085,0.083,0.084,0.101
"result.378",0.00689872994371973,0.070221294208316,0.202,2.467,-0.286,0.082,0.081,0.1
"result.379",8.85695035355049e-05,0.00932903700918175,0.306,2.473,-0.442,0.082,0.088,0.1
"result.380",0.0270553058287438,0.00205193779344048,0.156,2.446,-0.321,0.081,0.077,0.099
"result.381",0.494700002596851,0.0478457383727913,0.001,2.392,-0.096,0.083,0.083,0.101
"result.382",0.0147060485209431,0.0945922978326472,0.175,2.378,-0.25,0.081,0.081,0.099
"result.383",0.0223142408231252,0.0415948532105396,0.167,2.4,-0.267,0.083,0.085,0.101
"result.384",0.0208210770456966,0.0560742375973893,0.173,2.387,-0.264,0.085,0.089,0.102
"result.385",0.462953097166748,0.622727315202164,0.008,2.228,0.01,0.084,0.089,0.102
"result.386",0.00406024099412944,0.351126062543672,0.221,2.508,-0.242,0.084,0.088,0.101
"result.387",0.181746035119436,0.119923132097651,0.075,2.159,-0.143,0.083,0.085,0.101
"result.388",0.00627157010876523,0.559902942512008,0.203,2.331,-0.194,0.081,0.085,0.1
"result.389",0.0138449663204271,0.401009530557675,0.184,2.406,-0.198,0.083,0.088,0.101
"result.390",4.20326872711953e-05,0.0569085755961954,0.317,2.458,-0.407,0.082,0.089,0.1
"result.391",0.0408335348854161,0.0428544628898737,0.144,2.419,-0.242,0.083,0.084,0.101
"result.392",0.00658248812988063,0.013876170692677,0.202,2.424,-0.327,0.082,0.085,0.1
"result.393",0.0849430350217501,0.0243842166097171,0.115,2.298,-0.229,0.084,0.089,0.102
"result.394",0.0383637701778706,0.0135986647389568,0.144,2.403,-0.27,0.081,0.082,0.099
"result.395",0.0010973712338604,0.0646423897315789,0.26,2.555,-0.347,0.085,0.085,0.102
"result.396",0.401300194645663,0.00201359286363167,0.021,2.403,-0.186,0.083,0.082,0.101
"result.397",0.000554489567856751,0.00234791593946371,0.272,2.454,-0.434,0.083,0.093,0.101
"result.398",0.0898957753350314,0.037496842607367,0.111,2.402,-0.214,0.083,0.084,0.101
"result.399",0.213209032271718,0.0094400736460043,0.067,2.499,-0.2,0.083,0.076,0.101
"result.400",0.0937292160451268,0.00227325379434651,0.106,2.375,-0.269,0.08,0.076,0.099
"result.401",0.00443403030475504,0.0086814963188262,0.214,2.485,-0.35,0.082,0.079,0.1
"result.402",0.000193802983438375,0.115538054560579,0.291,2.404,-0.359,0.082,0.087,0.1
"result.403",0.186958252101946,0.0703955152116218,0.074,2.383,-0.159,0.083,0.082,0.101
"result.404",0.035154791994025,0.0172648786918241,0.152,2.413,-0.274,0.084,0.092,0.102
"result.405",0.00280736009902858,0.00633483947078584,0.231,2.495,-0.373,0.083,0.087,0.101
"result.406",0.00203920457354932,0.0252170510438223,0.235,2.471,-0.347,0.082,0.08,0.1
"result.407",0.184683974276908,0.0793408261433357,0.075,2.325,-0.156,0.083,0.088,0.101
"result.408",0.0730262396215526,0.0303812337925353,0.122,2.529,-0.228,0.084,0.079,0.101
"result.409",0.0183968841103749,0.20131015815086,0.175,2.508,-0.223,0.084,0.079,0.101
"result.410",0.0401788037142995,0.318759074362732,0.147,2.459,-0.174,0.084,0.08,0.101
"result.411",0.137695655426106,0.0897555404379089,0.092,2.322,-0.168,0.084,0.086,0.102
"result.412",0.00269344730116458,0.297909186922987,0.228,2.407,-0.259,0.082,0.085,0.1
"result.413",0.000920313074167285,0.084903680718286,0.257,2.517,-0.336,0.083,0.079,0.1
"result.414",0.059260229768084,0.0753996955762869,0.129,2.379,-0.211,0.082,0.083,0.1
"result.415",0.00195097640940004,0.00121734895363934,0.245,2.548,-0.418,0.085,0.086,0.102
"result.416",0.065563644221031,0.42249717956176,0.128,2.463,-0.139,0.085,0.084,0.102
"result.417",0.00731588201197946,0.154083814585924,0.207,2.461,-0.265,0.085,0.087,0.102
"result.418",0.00074627864353042,0.130502919932037,0.268,2.538,-0.332,0.084,0.084,0.102
"result.419",0.0390117516748868,0.130130967654444,0.143,2.379,-0.208,0.081,0.08,0.099
"result.420",0.0168717093903006,0.064560438925385,0.172,2.268,-0.26,0.081,0.088,0.1
"result.421",0.0458370471314433,0.110058461728884,0.141,2.45,-0.21,0.083,0.079,0.101
"result.422",0.000649045577030434,0.015224994370559,0.275,2.545,-0.398,0.086,0.091,0.103
"result.423",0.00785959857568383,0.0510769965317514,0.202,2.447,-0.296,0.084,0.085,0.102
"result.424",0.0235509843483411,0.0229512998627805,0.165,2.475,-0.279,0.083,0.083,0.101
"result.425",0.00349367239545729,0.0679524399450134,0.227,2.472,-0.312,0.084,0.091,0.102
"result.426",0.0262587472348029,0.00734850776246909,0.16,2.448,-0.301,0.083,0.08,0.101
"result.427",0.0120278653660579,0.126238641926935,0.193,2.562,-0.258,0.086,0.089,0.103
"result.428",0.636510563705829,0.131042957796603,-0.029,2.375,-0.035,0.084,0.078,0.101
"result.429",0.242291623716539,0.0874424275616787,0.06,2.484,-0.137,0.086,0.088,0.103
"result.430",0.0444873238335042,0.167551540651486,0.14,2.332,-0.195,0.082,0.085,0.1
"result.431",0.000594041924180262,0.222059153127547,0.264,2.44,-0.307,0.081,0.079,0.099
"result.432",0.00358209764392298,0.00198393064429359,0.22,2.428,-0.385,0.082,0.089,0.1
"result.433",0.384452434974292,0.131628421047473,0.025,2.346,-0.089,0.083,0.082,0.101
"result.434",0.0253344304702005,0.000775522537160622,0.166,2.553,-0.346,0.085,0.088,0.102
"result.435",0.158565254002758,0.1191822508807,0.081,2.358,-0.149,0.081,0.079,0.099
"result.436",0.0350335715696946,0.169783778522167,0.15,2.418,-0.204,0.083,0.08,0.101
"result.437",0.0197512896179473,0.123615147790158,0.171,2.439,-0.237,0.083,0.082,0.101
"result.438",0.39202373639539,0.141570152343996,0.023,2.316,-0.084,0.082,0.081,0.1
"result.439",0.0082903719020107,0.0985770061731548,0.197,2.27,-0.272,0.082,0.087,0.101
"result.440",0.00517153447311282,0.0646768131623335,0.212,2.472,-0.299,0.083,0.077,0.101
"result.441",0.00284920104112582,0.26885055797897,0.231,2.421,-0.266,0.083,0.09,0.101
"result.442",0.0021328137499784,0.245754626221623,0.233,2.426,-0.272,0.082,0.08,0.1
"result.443",0.0627999389970075,0.0878588393187258,0.127,2.389,-0.205,0.083,0.086,0.101
"result.444",0.022424251611777,0.201112241721289,0.163,2.3,-0.211,0.081,0.089,0.099
"result.445",0.0237825012233065,0.134027066146172,0.165,2.395,-0.228,0.083,0.084,0.101
"result.446",0.0778338570773293,0.191341528298694,0.116,2.265,-0.166,0.081,0.089,0.1
"result.447",0.0730901849554322,0.0458992189979814,0.118,2.336,-0.214,0.081,0.08,0.099
"result.448",0.537868418530398,0.224173147072739,-0.008,2.293,-0.036,0.083,0.084,0.101
"result.449",0.00149715337784875,0.268025354930372,0.24,2.284,-0.275,0.081,0.09,0.099
"result.450",0.328357685864406,0.0530266174254457,0.037,2.413,-0.129,0.084,0.086,0.101
"result.451",0.0353046881027763,0.202271489820527,0.147,2.349,-0.194,0.081,0.083,0.099
"result.452",0.1146556947493,0.0464823703032318,0.101,2.509,-0.197,0.084,0.08,0.102
"result.453",0.0354044764907875,0.0366297773723913,0.151,2.476,-0.253,0.084,0.087,0.101
"result.454",0.00121041765654134,0.122033128070329,0.248,2.444,-0.315,0.082,0.083,0.1
"result.455",0.0024494598079823,0.0115476606919903,0.238,2.493,-0.368,0.085,0.09,0.102
"result.456",0.0103599037724767,0.00634456849375109,0.194,2.412,-0.338,0.084,0.091,0.102
"result.457",0.232107241156942,0.194552609412975,0.059,2.364,-0.108,0.081,0.076,0.099
"result.458",0.22455648165562,0.0421736455431402,0.062,2.4,-0.16,0.081,0.076,0.099
"result.459",0.0489113886708292,0.0211105288580375,0.137,2.444,-0.254,0.083,0.08,0.101
"result.460",0.332214781764703,0.145035487955499,0.035,2.341,-0.096,0.081,0.077,0.099
"result.461",0.815791617214261,0.0275797178733482,-0.075,2.272,-0.034,0.084,0.084,0.101
"result.462",0.0044425712941748,0.184382582651132,0.215,2.462,-0.267,0.082,0.078,0.1
"result.463",0.217481234752204,0.0253579748097683,0.065,2.41,-0.176,0.083,0.082,0.101
"result.464",0.050054224220414,0.124022652209947,0.137,2.478,-0.203,0.083,0.079,0.101
"result.465",0.000138111603723373,0.00406207846932349,0.308,2.529,-0.459,0.085,0.094,0.103
"result.466",0.0357675751668488,0.00706163294466322,0.152,2.516,-0.292,0.084,0.08,0.102
"result.467",0.0883938200322986,0.075201217114126,0.109,2.19,-0.192,0.08,0.086,0.099
"result.468",0.332997055781212,0.0256480962456803,0.037,2.442,-0.148,0.085,0.083,0.102
"result.469",8.86349827082967e-05,0.0365888887330276,0.306,2.522,-0.408,0.082,0.084,0.1
"result.470",0.0135012599447198,0.00978687453945326,0.176,2.227,-0.311,0.08,0.087,0.098
"result.471",0.00242897165571074,0.0697404187159338,0.235,2.514,-0.319,0.083,0.082,0.101
"result.472",0.0203740402211022,0.0236064470498748,0.17,2.376,-0.284,0.083,0.087,0.101
"result.473",0.054000094379738,0.048960405848032,0.135,2.531,-0.228,0.084,0.078,0.101
"result.474",0.00658703970495243,0.0235826917356418,0.201,2.437,-0.315,0.081,0.082,0.099
"result.475",0.0039974054524909,0.041533230689117,0.217,2.442,-0.317,0.082,0.078,0.1
"result.476",0.000450824134923007,0.0365314102053766,0.263,2.388,-0.366,0.079,0.077,0.098
"result.477",0.000204933039313684,0.079941949441482,0.282,2.393,-0.362,0.08,0.08,0.098
"result.478",5.23262950791576e-05,0.0442177828945628,0.317,2.623,-0.413,0.083,0.08,0.1
"result.479",0.178942237813224,0.294459829540269,0.075,2.309,-0.106,0.081,0.082,0.099
"result.480",0.0372012433826572,0.0277101067353969,0.148,2.399,-0.258,0.083,0.088,0.101
"result.481",0.042562952903003,0.0517094674761958,0.14,2.387,-0.234,0.082,0.081,0.1
"result.482",0.00843273105693249,0.292018511902987,0.2,2.436,-0.231,0.084,0.086,0.101
"result.483",0.279691538040874,0.00631485299194068,0.048,2.38,-0.191,0.082,0.085,0.1
"result.484",0.0322516096743246,0.272541513879525,0.151,2.348,-0.186,0.082,0.084,0.1
"result.485",0.0323966510003186,0.264572863146126,0.154,2.413,-0.189,0.083,0.086,0.101
"result.486",0.0012505770707228,0.170978088737262,0.25,2.487,-0.304,0.083,0.08,0.101
"result.487",0.142948521672026,0.067261859574652,0.089,2.39,-0.175,0.084,0.086,0.101
"result.488",0.00277189781278817,0.236550226798051,0.225,2.362,-0.266,0.081,0.086,0.099
"result.489",0.182897327578075,0.00662786768725221,0.072,2.267,-0.215,0.08,0.084,0.099
"result.490",0.010498463729257,0.0650037100486927,0.19,2.432,-0.276,0.082,0.085,0.1
"result.491",0.0307362723447896,0.0468520385724343,0.154,2.463,-0.249,0.082,0.078,0.1
"result.492",0.00355304541060662,0.00278995206689503,0.224,2.462,-0.383,0.083,0.089,0.101
"result.493",0.000943548220202926,0.0337266467268121,0.254,2.374,-0.36,0.082,0.09,0.1
"result.494",0.000617025497270673,0.12355621975293,0.266,2.416,-0.332,0.082,0.088,0.1
"result.495",0.000104726306789429,0.0343507408157366,0.306,2.57,-0.41,0.083,0.083,0.101
"result.496",0.224799999021707,0.173313856550829,0.062,2.238,-0.116,0.082,0.088,0.1
"result.497",0.00342363966820738,0.153049941226861,0.22,2.316,-0.279,0.081,0.088,0.1
"result.498",0.0406765025460579,0.647003334183154,0.143,2.314,-0.122,0.082,0.089,0.1
"result.499",0.0971518591036744,0.378704367280726,0.104,2.131,-0.122,0.08,0.088,0.099
"result.500",9.76757712136414e-05,0.0504545418844297,0.309,2.478,-0.403,0.083,0.088,0.101
"result.501",0.0610434911835582,0.00989570098930437,0.128,2.424,-0.261,0.082,0.081,0.1
"result.502",0.00808834671257449,0.0332989240095363,0.201,2.498,-0.306,0.084,0.079,0.101
"result.503",0.00115863886483749,0.0435804968485339,0.249,2.465,-0.347,0.082,0.078,0.1
"result.504",0.252341350294214,0.783543292018801,0.056,2.255,-0.01,0.083,0.086,0.101
"result.505",0.125406146838702,0.114012482478569,0.096,2.439,-0.164,0.083,0.08,0.101
"result.506",0.000612667926848797,0.0371608282467975,0.263,2.466,-0.365,0.081,0.082,0.099
"result.507",0.043527824763404,0.0195060686329349,0.142,2.417,-0.26,0.083,0.092,0.101
"result.508",1.88556992962121e-07,0.00124693174369173,0.37,2.588,-0.544,0.083,0.084,0.101
"result.509",0.150832663694308,0.0210240645842702,0.085,2.413,-0.201,0.082,0.079,0.1
"result.510",0.0703826493876586,0.0289962284650461,0.122,2.409,-0.23,0.083,0.085,0.101
"result.511",0.10103190681477,0.161469517441564,0.105,2.361,-0.162,0.082,0.086,0.1
"result.512",0.175304291922888,0.584823737684457,0.08,2.386,-0.068,0.086,0.088,0.103
"result.513",0.000632444632658453,0.0449961088468885,0.276,2.59,-0.372,0.086,0.091,0.103
"result.514",0.000549659918022032,0.0168794993532979,0.269,2.372,-0.392,0.083,0.09,0.101
"result.515",0.0157151264947281,0.0545348760499504,0.179,2.403,-0.271,0.083,0.089,0.101
"result.516",0.13126855484214,0.0414526937944973,0.095,2.522,-0.192,0.085,0.082,0.102
"result.517",0.207289220966747,0.107056437267303,0.066,2.306,-0.137,0.08,0.084,0.099
"result.518",0.265048922122188,0.0291930116113729,0.051,2.366,-0.16,0.082,0.076,0.1
"result.519",0.0546816536824824,0.0961292485572908,0.134,2.338,-0.209,0.083,0.089,0.101
"result.520",0.0182421418666959,0.0241793787428229,0.173,2.417,-0.286,0.083,0.09,0.101
"result.521",0.0184147788170258,0.295045052652943,0.171,2.286,-0.202,0.082,0.089,0.1
"result.522",0.000128830746620117,0.0186756361917311,0.295,2.489,-0.415,0.081,0.079,0.099
"result.523",0.0300886354365189,0.00513265926819773,0.156,2.407,-0.303,0.083,0.087,0.101
"result.524",0.0126085500699121,0.110394985256229,0.182,2.383,-0.252,0.081,0.082,0.1
"result.525",0.116303902276177,0.171887638983981,0.098,2.421,-0.152,0.082,0.078,0.1
"result.526",0.0791740717849306,0.0800411870686255,0.119,2.309,-0.2,0.084,0.089,0.102
"result.527",0.00589327027144608,0.026282275331398,0.209,2.44,-0.32,0.083,0.089,0.101
"result.528",0.0537738885768432,0.0387539479424566,0.138,2.449,-0.238,0.085,0.089,0.103
"result.529",0.0203957036666597,0.0807920754179029,0.172,2.483,-0.251,0.084,0.086,0.101
"result.530",0.146972113275442,0.366890465718654,0.087,2.29,-0.106,0.082,0.09,0.1
"result.531",0.000236095264921275,0.664803172324444,0.296,2.427,-0.272,0.085,0.09,0.102
"result.532",0.0524728609580222,0.0757821079966936,0.136,2.484,-0.218,0.084,0.081,0.102
"result.533",0.0768049409704745,0.0151864860737847,0.118,2.44,-0.242,0.083,0.081,0.101
"result.534",0.271578218100629,0.105173116596758,0.051,2.401,-0.122,0.083,0.086,0.101
"result.535",0.19007393641997,0.190348022743174,0.072,2.284,-0.122,0.082,0.087,0.1
"result.536",0.0079030629420689,0.0199854825532275,0.194,2.395,-0.312,0.08,0.079,0.099
"result.537",0.0072180127133136,0.0259340778821331,0.196,2.276,-0.309,0.08,0.089,0.099
"result.538",0.00564305593752317,0.601463860683323,0.205,2.311,-0.19,0.081,0.082,0.099
"result.539",0.00225178501409098,0.000504274771555902,0.235,2.518,-0.424,0.083,0.082,0.101
"result.540",0.0233989937745089,0.040942258127081,0.165,2.472,-0.264,0.083,0.083,0.101
"result.541",0.322394522386996,0.242921845352722,0.039,2.436,-0.078,0.083,0.078,0.101
"result.542",0.00102921638792273,0.109258279182291,0.259,2.375,-0.329,0.084,0.089,0.102
"result.543",0.0499662435449458,0.0258724786807658,0.138,2.418,-0.25,0.084,0.089,0.102
"result.544",0.202127640708305,0.361722829514433,0.069,2.396,-0.09,0.083,0.078,0.101
"result.545",0.0373175731541653,0.18971064292063,0.148,2.463,-0.198,0.083,0.081,0.101
"result.546",0.0283538152580768,0.040252637415753,0.156,2.438,-0.256,0.082,0.079,0.1
"result.547",0.0179162091172049,0.117110506769577,0.171,2.345,-0.239,0.081,0.085,0.1
"result.548",0.000199249341957305,0.324084299711526,0.295,2.467,-0.321,0.084,0.086,0.101
"result.549",0.35512444110591,0.0161339258909736,0.031,2.45,-0.153,0.084,0.079,0.102
"result.550",0.0321343948990309,0.0923925960464781,0.152,2.424,-0.228,0.082,0.081,0.1
"result.551",0.0037915276077024,0.0655627064461907,0.22,2.473,-0.306,0.082,0.08,0.1
"result.552",0.314748766608195,0.320504392014482,0.039,2.157,-0.066,0.081,0.088,0.1
"result.553",0.492992901060165,0.0318102326495028,0.002,2.329,-0.108,0.084,0.086,0.101
"result.554",0.0404091797066398,0.00477681016765252,0.144,2.45,-0.292,0.082,0.08,0.1
"result.555",0.00779705315019413,0.000150150365560209,0.2,2.43,-0.408,0.083,0.09,0.101
"result.556",0.0130531795453046,0.131197528365516,0.182,2.399,-0.247,0.082,0.08,0.1
"result.557",0.00307514405766547,0.00556329995983273,0.225,2.344,-0.371,0.082,0.089,0.1
"result.558",0.526841446906681,0.0835361798921493,-0.006,2.51,-0.072,0.086,0.084,0.103
"result.559",0.0365132996951242,0.133344606235913,0.148,2.411,-0.212,0.083,0.083,0.1
"result.560",0.0285214062242562,0.640979664265579,0.157,2.441,-0.137,0.083,0.079,0.1
"result.561",0.00144889096765592,0.022714036730774,0.249,2.476,-0.365,0.084,0.082,0.102
"result.562",0.00728669434206782,0.000376214949126763,0.202,2.412,-0.394,0.083,0.09,0.101
"result.563",0.0311419152040173,0.0881146644947917,0.155,2.391,-0.233,0.083,0.086,0.101
"result.564",0.00337715100453955,0.0326712528179479,0.223,2.468,-0.328,0.082,0.088,0.1
"result.565",0.00765337970133232,0.066698794637301,0.198,2.386,-0.284,0.082,0.085,0.1
"result.566",0.0857116995651293,0.0500902106241886,0.112,2.361,-0.206,0.082,0.086,0.1
"result.567",0.105278229872887,0.345649847188431,0.104,2.42,-0.127,0.083,0.081,0.101
"result.568",0.00102731302777421,0.0279936314978875,0.248,2.478,-0.357,0.081,0.079,0.099
"result.569",0.00376650173420005,0.0234061973239497,0.221,2.469,-0.335,0.083,0.083,0.101
"result.570",0.0340296258547846,0.135702115487216,0.146,2.328,-0.209,0.08,0.084,0.098
"result.571",0.0148661822738546,0.0442939970779177,0.181,2.362,-0.279,0.083,0.091,0.101
"result.572",0.770911150437533,0.230898835369412,-0.062,2.302,0.02,0.083,0.084,0.101
"result.573",0.00825281577027738,0.0481799861280737,0.196,2.41,-0.292,0.082,0.083,0.1
"result.574",0.127867509884775,0.181433137257536,0.098,2.541,-0.149,0.086,0.083,0.103
"result.575",0.0471729747095239,0.118960800982714,0.133,2.248,-0.201,0.079,0.083,0.098
"result.576",0.0205629465109474,0.0493574952343691,0.17,2.466,-0.265,0.083,0.082,0.101
"result.577",0.455493057653069,0.0617895384446484,0.009,2.277,-0.098,0.081,0.083,0.099
"result.578",0.0151037936743587,0.0370649720688928,0.177,2.382,-0.28,0.082,0.077,0.1
"result.579",0.30318077922019,0.296315904628097,0.042,2.358,-0.073,0.082,0.08,0.1
"result.580",0.0224564598386806,0.128687458768277,0.165,2.393,-0.23,0.082,0.084,0.101
"result.581",0.134915426379269,0.131637549550948,0.091,2.375,-0.155,0.082,0.079,0.1
"result.582",1.70836684484813e-05,0.00600655963247265,0.325,2.44,-0.47,0.08,0.081,0.099
"result.583",0.0574139198430166,0.375342453502869,0.129,2.372,-0.147,0.082,0.078,0.1
"result.584",0.0576666700239617,0.276735393747771,0.129,2.371,-0.163,0.082,0.085,0.1
"result.585",0.0100249673195583,0.244577021166997,0.192,2.412,-0.231,0.083,0.083,0.101
"result.586",0.355858620298644,0.0817976680331216,0.03,2.279,-0.11,0.081,0.084,0.1
