"","V1","V2","V3"
"result.595",0.101042256512887,-0.122,0.095
"result.596",0.00655223165512602,-0.236,0.095
"result.597",0.00698931492947546,-0.235,0.096
"result.598",0.280493439610683,-0.056,0.095
"result.599",0.349664713286443,-0.037,0.095
"result.600",0.231099201669218,-0.07,0.095
"result.601",0.0216669718367505,-0.193,0.095
"result.602",0.0781986096062191,-0.135,0.095
"result.603",0.0207074025029309,-0.194,0.095
"result.604",0.26743568999972,-0.059,0.095
"result.605",0.172581047970158,-0.09,0.095
"result.606",0.457184758968003,-0.01,0.095
"result.607",0.622725820372975,0.03,0.095
"result.608",0.204563537596638,-0.079,0.095
"result.609",0.105835038464792,-0.119,0.095
"result.610",0.113543644865326,-0.116,0.096
"result.611",0.100132855705639,-0.122,0.095
"result.612",0.293421889916751,-0.052,0.096
"result.613",0.419972393180118,-0.019,0.095
"result.614",0.778574999846895,0.073,0.095
"result.615",0.408840995154349,-0.022,0.095
"result.616",0.0692959487804104,-0.141,0.095
"result.617",0.190310546264588,-0.084,0.095
"result.618",0.436805977720283,-0.015,0.096
"result.619",0.0287782529620875,-0.181,0.095
"result.620",0.272304204709251,-0.058,0.095
"result.621",0.00761321636218977,-0.231,0.095
"result.622",0.00122809785664626,-0.29,0.096
"result.623",0.0183059060149745,-0.2,0.096
