"","V1","V2","V3"
"result.335",0.000947615211150462,0.298,0.096
"result.336",0.000949983764577101,0.296,0.095
"result.337",0.0654884486904596,0.144,0.095
"result.338",0.00928446713649854,0.224,0.095
"result.339",0.00841029093613807,0.228,0.096
"result.340",0.041934748473736,0.165,0.095
"result.341",0.00581400006360869,0.241,0.096
"result.342",0.000503722463179716,0.314,0.096
"result.343",0.0419327934138831,0.165,0.095
"result.344",0.0611763105069361,0.147,0.095
"result.345",0.0949432724480581,0.125,0.095
"result.346",0.00679291996817683,0.235,0.095
"result.347",1.59130204895018e-05,0.387,0.096
"result.348",0.225962474567594,0.072,0.095
"result.349",0.0945386787913309,0.125,0.095
"result.350",0.000519717607911614,0.313,0.096
"result.351",0.00777787942658387,0.231,0.095
"result.352",0.00497024047421855,0.246,0.095
"result.353",6.75962627323064e-05,0.362,0.096
"result.354",0.0673208557186415,0.143,0.095
"result.355",0.0179341966607346,0.2,0.095
"result.356",0.274952529769789,0.057,0.095
"result.357",0.0270137275537085,0.184,0.095
"result.358",0.141940306897918,0.103,0.096
"result.359",0.0124440811137359,0.214,0.095
"result.360",0.00992935661852127,0.221,0.095
"result.361",0.00907727710099829,0.225,0.095
"result.362",0.00547660489909904,0.242,0.095
"result.363",0.0121038718239626,0.215,0.095
"result.364",0.265470939236708,0.06,0.095
"result.365",0.0164806722857933,0.203,0.095
"result.366",0.000735209103878296,0.304,0.096
"result.367",0.00348049838023591,0.258,0.096
"result.368",0.0101354862198276,0.221,0.095
"result.369",0.0012339929521492,0.288,0.095
"result.370",0.140896726374784,0.103,0.095
"result.371",0.00332362943839522,0.259,0.095
"result.372",0.0601310103507363,0.148,0.095
"result.373",0.000250209700931762,0.332,0.096
"result.374",0.0285894348885338,0.181,0.095
"result.375",0.0802336824156293,0.134,0.095
"result.376",0.14328262622787,0.102,0.095
"result.377",0.0344768322571793,0.173,0.095
"result.378",0.00883247169763105,0.226,0.095
"result.379",1.24661426605762e-06,0.406,0.096
"result.380",0.0111726786841709,0.218,0.096
"result.381",0.434302689661044,0.016,0.095
"result.382",0.0138918255541683,0.211,0.096
"result.383",0.0299700709766385,0.179,0.095
"result.384",0.0181312261491334,0.199,0.095
"result.385",0.497598534632336,0.001,0.095
"result.386",0.00398778576919169,0.253,0.095
"result.387",0.098631938699073,0.123,0.095
"result.388",0.0411239638922327,0.166,0.095
"result.389",0.0166842162716859,0.203,0.095
"result.390",4.16199113426082e-05,0.371,0.096
"result.391",0.0186044851462977,0.199,0.095
"result.392",0.0119069421031936,0.216,0.096
"result.393",0.0828195789373473,0.132,0.095
"result.394",0.0459495362334894,0.161,0.095
"result.395",0.00264926349209808,0.265,0.095
"result.396",0.161551823206421,0.094,0.095
"result.397",0.00128267757598145,0.288,0.095
"result.398",0.0602609760663306,0.148,0.095
"result.399",0.162711133287033,0.094,0.095
"result.400",0.00375664383722825,0.256,0.096
"result.401",0.00220297951121808,0.272,0.096
"result.402",0.00714126876132433,0.234,0.095
"result.403",0.0709698674911005,0.14,0.095
"result.404",0.0124413033031929,0.213,0.095
"result.405",0.0239275100089013,0.189,0.095
"result.406",0.00136378459516497,0.286,0.096
"result.407",0.311492797085069,0.047,0.095
"result.408",0.0756615053138618,0.137,0.095
"result.409",0.017561630580411,0.201,0.095
"result.410",0.02431546092657,0.188,0.095
"result.411",0.209349266084657,0.077,0.095
"result.412",0.0103446267270363,0.221,0.095
"result.413",0.00173391892875102,0.279,0.095
"result.414",0.0370252816669927,0.17,0.095
"result.415",0.00217865315989951,0.271,0.095
"result.416",0.134304518367763,0.105,0.095
"result.417",0.00697914337808778,0.234,0.095
"result.418",0.00129204825109257,0.287,0.095
"result.419",0.0878413475320312,0.129,0.095
"result.420",0.0282749371365141,0.182,0.095
"result.421",0.0264228800398071,0.184,0.095
"result.422",6.96054747239121e-05,0.36,0.095
"result.423",0.0262422884578722,0.185,0.095
"result.424",0.00237947696321752,0.269,0.095
"result.425",0.0037936927160024,0.254,0.095
"result.426",0.019916680263255,0.196,0.095
"result.427",0.0100605520107476,0.221,0.095
"result.428",0.317194523848484,0.045,0.095
"result.429",0.104568420847887,0.119,0.095
"result.430",0.0992327681253204,0.123,0.095
"result.431",0.00188966133977283,0.277,0.096
